"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"13729",1,0,1,17,5,12,1927,NA,2308,55,884921.375,3057,0,1,1052842.75,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"13733",0,0,1,11,9,10,1938,NA,0,44,0,860,1,NA,32671.30078125,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"13753",0,0,1,12,11,13,1941,NA,2000,41,22705,3378,1,NA,73485.328125,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"13754",0,0,1,13,7,10,1952,12,0,30,0,3062,3,1,69310,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"13759",0,0,1,12,5,11,1955,4,1616,27,11950,4039,2,1,88430,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,24378,0,0,0,4,4,0,1,NA,1
"13764",0,0,1,16,12,10,1953,31,2256,29,50190,4674,0,1,103965,5,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"13766",0,0,1,16,8,11,1957,12,1699,25,17925,4376,0,NA,53775,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,59750,47800,0,0,0,2,12,0,1,NA,1
"13823",1,0,1,17,12,11,1951,3,2550,31,31727.25,4962,0,1,109940,4,0.699999988079071,0,0,0,0,0,0,0,0,17,NA,NA,2390,0,NA,0,3,42,0,1,1,0
"13835",0,0,1,16,1,11,1948,NA,0,35,0,3733,1,1,82455,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,0,NA,1
"13861",1,0,1,11,8,9,1924,NA,1537,58,41108,4572,0,1,95554.59375,33,0.800000011920929,0,1488.96997070312,1488.96997070312,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"13885",1,0,1,11,10,9,1953,23,1976,29,59750,5857,2,1,66920,4,1,0,0,0,0,0,0,0,0,9,4,24856,7170,0,0,0,3,23,0,1,1,0
"13886",0,0,1,15,8,10,1942,NA,376,40,5975,3070,0,NA,72942.796875,18,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"13896",0,0,1,14,8,5,1949,NA,2275,33,28680,3385,3,1,48421.3984375,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"13914",1,1,0,12,1,4,1958,10,0,25,0,6593,2,1,54073.75,2,0.699999988079071,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,3,10,1,0,1,0
"13941",0,0,1,17,1,10,1949,NA,1890,34,38240,6120,2,1,85562,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"13983",1,0,1,14,9,11,1936,NA,2375,46,50190,6103,1,1,78344.203125,20,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"14016",1,0,1,9,7,11,1943,NA,2268,39,38560.26171875,5206,2,1,71700,14,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"14024",0,0,1,14,11,11,1954,31,0,28,0,3069,2,1,172080,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,62498.5,0,0,0,0,3,9,0,0,NA,1
"14040",0,0,1,12,8,12,1945,NA,255,37,2390,5250,1,1,57957.5,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"14052",1,0,1,13,12,8,1954,45,1988,28,33938,5611,2,1,66009.40625,3,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"14131",1,0,1,6,1,7,1947,NA,1988,36,28919,3531,2,1,53297,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"14134",1,0,1,16,12,11,1956,20,1930,26,41825,4600,0,1,76759.6328125,5,0.699999988079071,0,0,0,0,0,0,0,0,12,12,95600,0,0,0,0,1,20,0,1,1,0
"14177",0,1,0,8,12,4,1958,17,48,26,717,986,0,0,20601.80078125,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,0,0,NA,1
"14178",1,0,1,12,7,8,1946,NA,4368,36,62140,2461,0,1,117110,16,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"14194",0,1,0,12,11,10,1923,NA,1200,59,15296,733,0,NA,47310.05078125,22,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"14207",0,0,1,12,9,8,1956,26,1887,26,15057,6313,0,NA,34177,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"14220",0,0,1,12,9,9,1929,NA,2000,53,25494.130859375,4703,0,1,98107.109375,24,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"14230",1,0,1,12,5,10,1928,NA,2703,55,104682,6484,0,1,127972.546875,27,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"14244",0,0,1,12,7,13,1947,NA,1720,35,51385,2772,1,1,120934,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"14262",0,0,1,17,8,11,1948,NA,895,34,2390,4141,1,1,122368,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,NA,0,0,0,2,40,0,1,NA,1
"14273",1,0,1,10,9,11,1930,NA,2341,52,23147.150390625,4747,1,1,51310.91015625,28,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"14312",1,0,1,13,11,8,1950,NA,NA,33,0,1383,1,NA,15604.3095703125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,1,0,0,0
"14313",1,0,1,14,3,12,1944,NA,2036,39,53058,2159,0,0,98468,14,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"14315",1,0,1,17,2,9,1951,23,NA,31,NA,2543,0,1,42542,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,40152,0,NA,1,3,23,NA,NA,NA,0
"14353",1,1,0,12,2,7,1954,9,NA,29,NA,5213,2,NA,8761.740234375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,1,3,9,NA,NA,NA,0
"14369",0,0,1,16,3,12,1950,NA,0,32,0,2618,3,1,1434,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,45410,57360,0,0,0,2,40,0,0,NA,1
"14384",1,0,1,11,7,10,1955,2,2594,27,49473,2227,2,1,79587,9,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"14410",0,0,1,12,2,9,1932,NA,1704,51,26290,4865,0,1,85084,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"14412",1,0,1,17,12,10,1928,NA,3360,54,107550,2047,1,1,147152.296875,29,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"14478",1,0,1,8,8,9,1953,45,1432,29,13384,342,2,1,19837,8,0.800000011920929,0,0,3996.080078125,0,0,1672,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"14480",1,0,1,14,7,11,1941,NA,2569,41,28245.01953125,70,2,1,28245.01953125,16,1,0,0,1075.5,0,0,450,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"14516",0,1,0,17,3,13,1928,NA,1040,55,19120,2196,0,1,176860,18,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"14538",0,0,1,14,9,12,1957,31,800,25,2437.80004882812,1026,2,1,26337.80078125,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,16,69310,0,0,0,0,1,31,0,1,NA,1
"14561",1,0,1,9,8,9,1929,NA,2074,52,23900,3380,0,1,43020,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"14585",1,0,1,10,11,9,1951,41,1800,31,23900,505,2,1,56427.8984375,6,0.800000011920929,0,5520.89990234375,5520.89990234375,0,0,0,0,0,9,7,4404.77001953125,0,0,0,0,3,41,0,1,1,0
"14595",1,0,1,8,9,7,1955,41,1535,27,9560,1247,2,1,17208,4,1.29999995231628,0,0,2131.8798828125,0,0,892,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,1,0
"14636",0,1,0,12,9,1,1941,NA,0,41,0,5622,1,0,10927.080078125,NA,1,0,0,2781.9599609375,0,0,0,0,1164,NA,NA,NA,0,0,NA,0,2,13,0,0,1,0
"14659",0,NA,NA,12,1,9,1954,21,520,29,NA,2055,0,NA,53798.8984375,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,NA,NA,0
"14685",1,0,1,12,8,10,1935,NA,1504,47,48892.23046875,1806,0,1,75466.640625,22,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"14691",1,0,1,14,3,12,1951,4,3232,32,80065,5469,2,1,106833,7,0.5,0,0,0,0,0,0,0,0,12,13,28680,0,0,0,0,4,4,0,1,1,0
"14696",0,0,1,12,12,11,1951,4,1936,31,43020,3238,1,NA,123563,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,4,4,0,1,NA,1
"14720",1,0,1,11,5,9,1956,14,2056,26,23900,4695,0,1,66920,4,0.300000011920929,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,2,14,0,1,1,0
"14740",0,0,1,12,10,10,1925,NA,1466,57,18295.44921875,4244,0,1,89957.2109375,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"14754",1,0,1,16,9,11,1952,6,2545,30,74090,1338,1,1,99902,6,0.600000023841858,0,1434,1434,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"14767",0,0,1,14,2,11,1943,NA,1535,40,43020,6435,0,NA,140412.5,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"14770",0,0,1,17,10,10,1939,NA,2323,43,95600,1566,0,NA,146985,14,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"14772",0,0,1,14,5,12,1952,14,1524,30,3585,1403,2,1,56165,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,14,0,1,NA,1
"14786",0,0,1,16,2,10,1944,NA,98,39,4780,1155,2,NA,96317,16,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"14790",0,NA,NA,14,9,11,1955,39,0,32,0,3092,1,NA,113620.6015625,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,1,0,NA,1
"14795",1,0,1,17,5,NA,1954,9,2375,28,35850,4680,0,1,52580,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"14800",0,0,1,12,5,11,1936,NA,1800,47,24378,6820,0,0,24378,11,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14813",1,0,1,12,9,10,1951,37,3315,31,48729.7109375,2486,3,1,52795.1015625,6,0.600000023841858,0,0,0,0,0,0,0,0,12,12,0,21032,0,0,0,1,37,0,1,1,0
"14828",0,0,1,12,6,12,1950,NA,1960,32,40630,2243,2,1,117110,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"14837",1,0,1,12,11,10,1927,NA,1800,55,90743.5234375,2922,0,1,143710.703125,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"14861",0,0,1,15,9,12,1954,2,1991,28,26290,1151,0,0,27924.759765625,6,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"14872",1,0,1,16,5,11,1941,NA,3201,42,100380,3996,3,1,153438,17,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"14877",0,0,1,14,12,12,1934,NA,1984,48,28680,5763,1,0,31715.30078125,22,0.300000011920929,0,0,0,0,0,0,2868,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"14892",1,0,1,17,10,13,1926,NA,1560,56,45410,5379,0,1,93472.8984375,31,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"14900",1,0,1,17,7,9,1957,32,2466,25,18140.099609375,435,0,0,18900.119140625,6,0.300000011920929,0,0,0,0,0,0,0,0,10,10,13288.400390625,0,0,0,0,1,31,0,1,1,0
"14928",0,0,1,16,1,12,1926,NA,1800,57,56258.2109375,3738,0,0,81694.9765625,9,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"14930",1,0,1,17,9,12,1953,9,1215,29,43445.421875,1012,0,1,67942.921875,4,0.5,0,0,0,0,0,0,0,0,12,16,129060,11950,0,0,0,1,6,1,0,1,0
"14946",1,0,1,12,6,11,1928,NA,1318,54,3824,5634,0,0,11280.7998046875,30,0.100000001490116,0,7456.7998046875,7456.7998046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"14967",1,0,1,13,2,8,1953,34,NA,30,NA,1596,1,1,17925,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,0
"14994",0,NA,NA,12,7,6,1955,36,2209,28,14340,5981,3,NA,35123.44140625,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"15003",0,0,1,15,9,7,1936,NA,NA,46,0,2188,1,NA,64769,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,0,1,37,0,0,NA,0
"15017",0,0,1,12,7,10,1934,NA,2000,47,28680,3489,0,NA,108936.203125,20,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"15034",1,0,1,16,10,11,1944,NA,1984,38,64530,1458,0,1,98707,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"15043",1,0,1,16,9,10,1953,31,2350,29,52580,4674,0,1,103965,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15089",0,0,1,14,5,10,1954,46,0,28,0,69,0,NA,152004,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"15180",0,0,1,16,2,11,1932,NA,0,51,0,374,2,1,279630,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"15183",1,0,0,17,3,12,1949,NA,2958,34,179250,3368,2,1,179250,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"15199",1,0,1,11,3,12,1938,NA,1378,45,NA,6020,0,NA,115754.8671875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,0,0
"15207",0,0,1,8,1,8,1936,NA,0,47,0,2934,0,0,9387.919921875,5,0.300000011920929,0,0,1312.10998535156,0,0,549,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"15210",1,0,1,13,4,11,1952,20,2057,31,52580,4066,2,1,93210,9,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"15318",1,0,1,16,10,11,1944,NA,1900,38,74090,190,2,1,74329,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,11,0,NA,NA,0,0,2,21,0,1,1,0
"15319",1,0,1,17,4,12,1944,NA,1976,39,111135,5003,2,1,111206.703125,11,0.5,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,5,0,1,1,0
"15351",0,0,1,14,2,10,1951,22,240,32,956,2400,3,1,60801.6015625,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,1,0,NA,1
"15354",0,1,0,11,1,10,1931,NA,1530,52,14340,4536,0,0,18474.69921875,15,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"15365",0,0,1,17,6,10,1934,NA,0,48,0,922,1,1,100380,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,1,0,NA,1
"15390",0,0,1,16,3,12,1951,4,0,33,0,6573,2,1,86040,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,13,14,0,0,0,0,0,4,4,0,0,NA,1
"15413",0,0,1,17,9,7,1951,42,2285,31,37045,1274,0,0,39315.5,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,17,59750,NA,NA,0,0,3,42,0,1,1,0
"15414",0,0,1,12,1,11,1935,NA,570,48,3585,5217,2,1,59379.55078125,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"15421",1,0,1,12,10,12,1951,16,1912,31,40630,4732,1,1,101025.296875,6,0.400000005960464,0,573.599975585938,573.599975585938,0,0,0,0,0,12,14,78870,34972.87109375,0,0,0,3,16,0,0,1,0
"15442",0,0,1,12,11,12,1953,3,0,29,0,5958,3,1,31070,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"15455",1,0,1,16,8,9,1957,34,1939,25,31070,3755,0,0,34177,4,0.100000001490116,0,1673,1673,0,0,0,0,0,12,16,136230,0,0,0,0,2,34,0,1,1,0
"15509",1,0,1,13,7,12,1928,NA,2205,54,78870,5764,0,1,100380,29,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"15514",0,0,1,14,12,12,1949,NA,1560,33,15057,546,2,1,132645,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,16,0,0,0,0,0,2,21,0,0,NA,1
"15527",0,0,1,16,11,9,1957,24,2090,25,31070,4403,0,1,43020,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"15536",0,0,1,13,8,9,1951,14,1892,31,29875,3146,0,1,73145.953125,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"15548",1,0,1,17,6,11,1945,NA,2860,37,107155.6484375,3737,2,0,153000.625,5,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"15566",1,0,0,15,1,10,1956,4,2273,27,89625,4526,2,1,90820,5,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"15578",1,0,1,16,5,12,1932,NA,2070,50,172080,2561,0,1,227050,25,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15582",1,0,1,8,3,8,1924,NA,2554,58,83650,607,1,1,102746.1015625,31,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"15583",1,0,1,17,10,10,1945,NA,2150,37,53775,5216,1,1,101575,12,0.5,0,0,0,0,0,0,0,0,9,10,48756,7887,0,0,0,2,24,0,1,1,0
"15653",0,1,0,8,12,4,1926,NA,0,56,0,1905,0,0,4703.52001953125,20,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,1,0
"15658",0,1,0,5,8,9,1922,NA,0,60,0,1239,0,0,14110.5595703125,35,0.200000002980232,0,0,4330.68017578125,0,2380.43994140625,816,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,0,1,0
"15681",0,NA,NA,10,10,10,1951,42,2387,32,7473.52978515625,2808,3,NA,83401.4375,2,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,3,42,0,1,NA,1
"15720",1,0,1,16,11,10,1947,NA,1650,35,49712,3509,0,1,63275.25,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"15739",0,0,1,17,3,12,1951,12,1645,31,28680,5345,2,1,167491.203125,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,43020,0,NA,0,2,12,0,1,NA,1
"15763",1,0,1,12,9,9,1931,NA,2912,51,21404.83984375,3348,1,1,39435,26,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15772",1,0,1,12,12,11,1948,NA,3234,34,100380,486,1,1,110896,9,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"15786",1,0,1,15,10,13,1953,12,1560,29,23900,851,2,1,38718,6,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"15819",1,0,1,17,12,13,1945,NA,0,37,0,6578,0,NA,22707.390625,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,NA,NA,NA,1
"15825",1,0,1,17,4,13,1936,NA,2750,47,131450,3296,2,1,211873.5,22,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15839",1,0,1,12,1,10,1952,14,1760,31,29875,4341,2,1,65964,5,0.699999988079071,0,2629,2629,0,0,0,0,0,12,8,45410,1195,0,0,0,2,14,0,1,1,0
"15848",1,0,1,12,11,13,1936,NA,2156,46,81260,240,1,1,81260,21,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"15856",1,0,1,16,5,13,1947,NA,1920,35,35850,3021,0,1,47800,7,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"15878",0,1,0,9,9,10,1956,17,0,26,0,3470,1,0,8245.5,6,0.699999988079071,0,0,9966.2998046875,0,7456.7998046875,720,0,330,NA,NA,NA,NA,NA,NA,0,3,17,0,0,1,0
"15897",1,0,0,16,1,11,1937,NA,3120,46,167300,211,0,0,175187,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,1,0
"15931",1,0,1,9,8,6,1948,NA,2455,34,62140,2211,3,1,65067.75,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"15954",0,0,1,12,9,10,1925,NA,1992,57,31548,1146,0,1,108028,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"15966",0,0,1,12,10,8,1938,NA,1612,44,58077,4682,1,1,105532.84375,20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"15980",1,NA,NA,13,3,8,1951,36,0,33,0,6779,0,NA,62259.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,NA,NA,1
"15991",1,0,1,17,3,11,1955,36,1880,28,23900,3815,0,0,25095,4,0.300000011920929,0,0,0,0,0,0,0,0,16,17,62140,21510,0,0,0,1,28,0,1,1,0
"15994",1,0,0,16,9,10,1944,NA,4104,38,71700,1137,2,1,72417,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"16046",0,0,1,14,6,12,1946,NA,1000,36,33460,3477,1,1,87409.46875,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"16061",1,0,1,17,7,11,1934,NA,1960,48,95600,2365,0,1,141966,23,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"16068",0,0,1,17,11,13,1951,24,2107,31,17208,5376,1,NA,65605.5,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"16084",1,0,1,12,3,7,1946,NA,3000,37,265242.1875,5060,2,1,458880,12,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"16086",1,0,1,12,7,11,1936,NA,2766,46,54970,904,1,1,61303.5,21,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"16124",0,0,1,12,3,8,1936,NA,120,47,989.460021972656,518,1,NA,89510.28125,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"16172",0,0,1,12,11,9,1927,NA,0,55,0,3315,0,NA,131211,31,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"16196",1,0,1,17,3,11,1929,NA,2216,54,87122.671875,4605,0,1,114170.296875,18,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"16208",0,NA,NA,16,2,12,1956,45,1976,27,27485,5126,0,NA,92015,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
