"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","hhchildren","married","fam_inc","works","age","state","inc_afdc","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","head","wife"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,9,NA,1,0,6023003,0,10,37,NA,NA,4,0,39589,NA,5,37,NA,NA,NA,NA,NA,0,1,37,NA,NA,0
1945,12,NA,0,1,2044170,0,10,12,NA,NA,0,0,64900,NA,NA,12,NA,NA,NA,NA,NA,NA,2,12,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,8,NA,0,1,7597002,0,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,10,NA,0,0,7298002,0,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1957,8,NA,1,0,6040177,1,8,39,NA,NA,5,NA,25784.76953125,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,9,2901001,0,1,2901021,1,10,22,NA,NA,1,NA,116820,NA,23,22,NA,84370,NA,NA,0,1,2,22,NA,NA,0
1956,9,6231001,1,0,6231004,1,9,39,NA,NA,8,0,28361.30078125,NA,12,39,NA,25635.5,2725.80004882812,0,0,0,3,39,NA,NA,0
1939,2,NA,0,0,8732002,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,7,1939001,0,1,1939003,1,10,4,NA,NA,1,NA,52101.71875,NA,1,4,NA,50622,1298,0,0,0,4,4,NA,NA,0
1961,4,NA,NA,NA,5340173,0,9,6,NA,NA,6,NA,58410,NA,NA,6,NA,NA,NA,NA,NA,NA,1,6,NA,0,NA
1966,4,NA,0,1,626207,1,8,22,NA,NA,7,NA,101568.5,NA,NA,22,NA,NA,NA,NA,NA,NA,2,22,NA,0,NA
1953,4,NA,0,1,1362171,0,8,4,NA,NA,2,NA,16276.919921875,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1950,7,NA,1,0,5942003,0,9,37,NA,360,6,1,40367.80078125,NA,18,37,NA,NA,0,0,NA,0,1,37,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,11,NA,0,0,7187002,0,NA,30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,5,NA,0,1,127001,1,13,22,61655,2304,1,1,74894.6015625,1,50,22,0,NA,NA,NA,NA,0,2,22,0,1,0
1961,2,NA,0,1,980176,1,9,32,NA,NA,1,NA,46403.5,NA,NA,32,NA,NA,NA,NA,NA,NA,3,32,NA,0,NA
1922,12,NA,1,0,5430207,0,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1965,1,1959001,0,1,1959005,0,11,34,NA,NA,3,NA,120065,NA,4,34,NA,109032,0,0,0,0,3,34,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,8,5261001,0,0,5261003,0,9,42,NA,NA,2,NA,101244,NA,5,42,NA,62849.16015625,0,0,0,0,3,42,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,1,NA,1,0,5612183,0,6,39,NA,NA,9,NA,41769.640625,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
1964,9,6058001,1,0,6058004,0,11,37,NA,NA,3,NA,36344,NA,4,37,NA,36344,0,0,0,0,1,37,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,6,6753001,0,1,6753003,0,11,34,NA,NA,1,0,69689.6171875,NA,1,34,NA,58410,10384,0,0,0,2,34,NA,NA,0
1966,8,NA,0,0,6433180,1,11,37,NA,NA,1,NA,44781,NA,NA,37,NA,NA,NA,NA,NA,NA,1,37,NA,0,NA
1954,7,NA,0,1,7758002,0,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1964,4,NA,1,0,5509002,1,10,39,NA,NA,1,0,17373.73046875,NA,5,39,NA,NA,NA,NA,NA,0,3,39,NA,NA,0
1960,3,NA,0,1,2393171,1,9,39,NA,NA,3,NA,79827,NA,NA,39,NA,NA,NA,NA,NA,NA,3,39,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,9,NA,1,0,5706204,1,11,42,NA,NA,4,NA,32281.259765625,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1934,4,NA,0,1,8927002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,5,NA,1,0,5447173,0,3,32,NA,NA,3,0,18788.55078125,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
1955,4,NA,1,0,6125183,0,2,1,NA,NA,3,NA,3738.23999023438,NA,NA,1,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA
1958,11,NA,0,1,6196172,0,10,37,NA,NA,5,NA,51134.7109375,NA,NA,37,NA,NA,NA,NA,NA,NA,1,37,NA,0,NA
1956,1,7709001,0,0,7709171,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,9,NA,0,1,2917001,1,9,45,33748,2375,1,1,61940.55859375,1,29,45,0,NA,NA,NA,NA,0,3,45,0,1,0
1930,8,NA,0,1,5582003,0,10,20,NA,NA,3,NA,37447.30078125,NA,37,20,NA,NA,10968.099609375,0,NA,0,1,20,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,9,NA,0,0,8262001,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1961,9,NA,1,0,6377171,1,3,9,NA,NA,5,NA,23441.880859375,NA,NA,9,NA,NA,NA,NA,NA,NA,3,9,NA,0,NA
1955,8,NA,0,1,5203170,1,9,20,NA,NA,4,NA,54795.0703125,NA,NA,20,NA,NA,NA,NA,NA,NA,1,20,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,9,NA,NA,NA,6068170,1,8,45,NA,NA,0,0,15290.4404296875,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,4,NA,0,1,2276170,0,10,34,NA,NA,0,NA,45611.71875,NA,NA,34,NA,NA,NA,NA,NA,NA,2,34,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,2,NA,0,1,5571001,1,7,39,0,0,2,1,45676.62109375,0,48,39,0,NA,NA,NA,NA,0,3,39,0,1,0
1960,2,NA,0,0,8262002,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1951,4,2661001,0,1,2661003,0,12,3,NA,NA,6,NA,20884.8203125,NA,18,3,NA,20722.5703125,0,0,0,0,3,3,NA,NA,0
1965,2,NA,1,0,2763183,0,0,17,NA,NA,1,NA,12155.76953125,NA,NA,17,NA,NA,NA,NA,NA,NA,3,17,NA,0,NA
1938,3,NA,1,0,6655001,0,4,31,2920.5,300,4,0,31606.30078125,0,31,31,4420,NA,NA,NA,NA,0,1,31,0,1,0
1964,9,NA,0,1,6785184,1,5,4,NA,NA,7,NA,27647.400390625,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1931,5,NA,0,1,7371171,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1946,5,NA,0,1,8989001,1,NA,31,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1904,8,NA,0,1,1289002,0,10,24,19145.5,2400,0,NA,32774.5,NA,65,24,NA,NA,NA,NA,NA,0,2,24,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,4,NA,1,0,5429002,1,5,39,NA,NA,1,NA,28594.939453125,NA,56,39,NA,NA,NA,NA,NA,0,3,39,NA,NA,0
1960,12,NA,1,0,5656186,0,9,23,NA,NA,10,0,62284.53125,NA,NA,23,NA,NA,NA,NA,NA,NA,3,23,NA,0,NA
1955,6,NA,1,0,6703170,1,10,8,NA,NA,5,NA,13629,NA,NA,8,NA,NA,NA,NA,NA,NA,3,8,NA,0,NA
1962,5,NA,0,1,760171,0,12,20,NA,NA,4,NA,126236.9921875,NA,NA,20,NA,NA,NA,NA,NA,NA,1,20,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,3,NA,NA,NA,9170002,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,4,NA,1,0,1438022,1,7,4,NA,NA,3,NA,94364.6015625,NA,19,4,NA,NA,35435.3984375,0,NA,1,4,4,NA,NA,0
1965,9,8711001,0,1,8711003,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1947,7,NA,1,0,5635190,0,11,12,NA,NA,1,1,76257.5,NA,NA,12,NA,NA,NA,NA,NA,NA,2,12,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,1,NA,0,1,277189,1,8,34,NA,NA,4,NA,23364,NA,NA,34,NA,NA,NA,NA,NA,NA,2,34,NA,0,NA
1955,12,NA,0,1,2011170,1,9,13,NA,NA,4,NA,55943.80078125,NA,NA,13,NA,NA,NA,NA,NA,NA,2,13,NA,0,NA
1956,3,NA,0,1,3237002,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1906,4,NA,0,1,7176002,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,3,NA,0,1,1096170,1,11,45,NA,NA,3,NA,27102.240234375,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
1946,10,NA,1,0,5526172,1,8,42,NA,NA,13,NA,36006.51953125,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1934,3,NA,0,1,1238002,0,11,24,13453.76953125,880,0,1,46708.53125,NA,35,24,NA,NA,NA,NA,NA,0,2,24,NA,NA,1
1945,10,NA,1,0,6208021,1,NA,19,NA,NA,3,0,29490.560546875,NA,22,19,NA,NA,649,0,NA,0,3,19,NA,NA,0
1938,11,NA,0,1,5652002,0,10,46,0,0,4,NA,70481.3984375,NA,31,46,NA,NA,NA,NA,NA,0,4,46,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,2,NA,0,1,1075179,0,9,29,NA,NA,4,NA,71390,NA,NA,29,NA,NA,NA,NA,NA,NA,1,29,NA,0,NA
1945,7,1051001,0,1,1051179,0,8,4,NA,NA,0,NA,7917.7998046875,NA,NA,4,NA,0,1947,0,0,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,2,NA,0,1,9014001,1,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1949,9,6160001,0,1,6160003,1,11,32,NA,NA,1,NA,60480.30859375,NA,19,32,NA,58838.33984375,0,0,0,1,3,32,NA,NA,0
1938,3,NA,1,0,6075001,1,10,41,39783.69921875,2643,0,1,71811.8515625,1,32,41,0,NA,NA,NA,NA,0,3,41,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,8,NA,0,1,5346175,1,11,4,NA,NA,2,NA,57112,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1962,7,5430227,1,0,5430008,1,8,39,NA,NA,6,0,15576,NA,7,39,NA,NA,0,0,NA,0,3,39,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,5,5464001,1,0,5464030,0,9,23,NA,NA,5,NA,42827.51171875,NA,NA,23,NA,29854,1298,0,0,NA,3,23,NA,0,NA
1962,10,6282020,0,1,6282003,1,8,32,NA,NA,3,0,18950.80078125,NA,6,32,NA,12331,0,0,0,0,3,32,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,2,NA,0,1,9067002,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1948,10,2860001,0,1,2860003,1,9,32,NA,NA,3,NA,70092,NA,20,32,NA,36084.3984375,6490,0,0,0,3,32,NA,NA,0
1960,4,6684001,1,0,6684003,0,7,10,NA,NA,6,NA,25810.73046875,NA,10,10,NA,25810.73046875,0,0,0,0,3,10,NA,NA,0
1966,12,NA,0,0,8946170,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1939,11,NA,0,1,2571001,1,10,36,62304,2475,2,1,62304,1,31,36,0,NA,NA,NA,NA,0,4,36,0,1,0
1923,5,NA,0,1,1566002,0,10,37,0,0,2,1,73713.421875,NA,47,37,NA,NA,NA,NA,NA,0,1,37,NA,NA,1
1956,5,6436001,1,0,6436006,0,NA,39,NA,NA,7,NA,26102.779296875,NA,13,39,NA,350.459991455078,1947,0,0,0,3,39,NA,NA,0
1947,3,NA,0,1,37001,1,9,24,23818.30078125,1625,0,1,31612.7890625,0,22,24,0,NA,NA,NA,NA,0,2,24,1,1,0
1945,11,NA,0,1,1270001,1,10,32,35695,2235,0,1,64251,1,23,32,0,NA,NA,NA,NA,0,3,32,0,1,0
1950,12,NA,0,0,3059001,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1968,11,NA,0,1,1131176,1,11,42,NA,NA,0,NA,41406.19921875,NA,NA,42,NA,NA,NA,NA,NA,NA,3,42,NA,0,NA
1959,1,NA,0,1,7291001,0,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1964,11,NA,0,1,5306004,1,12,23,NA,NA,4,0,11857.23046875,NA,4,23,NA,NA,6360.2001953125,0,NA,0,3,23,NA,NA,0
1969,3,1100001,0,1,1100030,1,9,45,NA,NA,3,NA,31963.25,NA,1,45,NA,31152,649,0,0,0,3,45,NA,NA,0
1913,12,NA,0,1,7841002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1968,5,NA,0,0,7221170,1,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1946,9,NA,0,1,7237001,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1925,6,NA,0,0,7867001,0,NA,31,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1966,6,NA,NA,NA,8081002,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,1,NA,0,0,3111001,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1939,10,NA,0,0,3338001,0,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,4,NA,0,1,1551001,1,10,24,13499.2001953125,3120,1,1,13499.2001953125,1,21,24,0,NA,NA,NA,NA,0,2,24,0,1,0
1944,9,NA,0,0,9231001,1,NA,29,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,2,1271001,0,1,1271003,1,13,32,NA,195,0,1,45235.30078125,NA,19,32,NA,0,23364,0,0,0,3,32,NA,NA,0
1951,8,NA,1,0,5726003,1,8,37,NA,NA,5,0,28815.599609375,NA,17,37,NA,NA,NA,NA,NA,0,1,37,NA,NA,0
1913,3,NA,0,1,1871001,1,12,14,129800,2183,0,1,146025,1,56,14,0,NA,NA,NA,NA,0,2,14,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,8,NA,1,0,8799001,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1956,2,NA,1,0,5621175,1,7,23,NA,NA,6,NA,38141.73046875,NA,NA,23,NA,NA,NA,NA,NA,NA,3,23,NA,0,NA
1935,8,NA,0,0,3013171,1,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,2,NA,1,0,5274002,0,9,45,20248.80078125,2000,2,1,34643.62109375,NA,25,45,NA,NA,NA,NA,NA,0,3,45,NA,NA,1
1949,2,NA,1,0,5057171,1,11,21,3894,1760,1,1,21417,1,20,21,0,NA,NA,NA,NA,0,2,21,0,1,0
1955,10,NA,0,1,8052001,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1966,8,NA,1,0,5621176,0,7,23,NA,NA,6,NA,38141.73046875,NA,NA,23,NA,NA,NA,NA,NA,NA,3,23,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,2,NA,0,1,287170,0,12,4,NA,NA,2,NA,81060.1015625,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
1969,9,NA,1,0,6381181,0,3,4,NA,NA,6,NA,46922.69921875,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,4,NA,0,1,1892174,1,12,45,NA,NA,2,NA,88653.3984375,NA,NA,45,NA,NA,NA,NA,NA,NA,3,45,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,5,NA,0,1,3467002,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1921,3,NA,0,1,8588001,1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1915,9,NA,0,1,1043002,0,13,21,0,0,2,0,27958.919921875,0,53,21,0,NA,NA,NA,NA,0,2,21,0,1,0
1945,5,NA,0,1,7070002,0,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1956,6,6839001,1,0,6839006,1,7,39,NA,NA,5,NA,24298.560546875,NA,14,39,NA,24298.560546875,0,0,0,0,3,39,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,9,9154001,0,0,9154004,1,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,6,NA,0,1,7400001,0,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1931,2,NA,1,0,6281002,0,3,3,19470,1840,6,1,42834,NA,38,3,NA,NA,NA,NA,NA,0,3,3,NA,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,4,NA,0,1,2625170,0,12,20,NA,NA,0,1,36876.1796875,NA,NA,20,NA,NA,NA,NA,NA,NA,1,20,NA,0,NA
1969,6,NA,NA,NA,6502174,1,12,19,NA,NA,2,0,17561.939453125,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
1960,11,7035001,0,0,7035003,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1924,10,NA,1,0,6100001,1,8,9,25960,2295,1,1,25960,1,44,9,0,NA,NA,NA,NA,0,3,9,0,1,0
1957,7,NA,1,0,6167176,0,0,19,NA,NA,3,NA,28549.509765625,NA,NA,19,NA,NA,NA,NA,NA,NA,3,19,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
