"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"1822",0,0,1,12,8,12,1923,NA,450,58,3705,1590,0,1,75335,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"1834",1,0,1,12,8,9,1929,NA,3060,52,66690,2296,0,1,66690,27,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"1844",1,0,1,12,12,11,1928,NA,2198,53,73811.0078125,4460,2,1,81522.3515625,30,0.600000023841858,0,5809.43994140625,5809.43994140625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"1863",1,0,1,17,6,9,1949,NA,2026,32,77224.546875,3444,3,1,78014.953125,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"1889",1,0,1,15,4,11,1954,46,1920,28,57617.69140625,4419,0,1,107524.0390625,5,0.5,0,0,0,0,0,0,0,0,12,14,90893.53125,27170,0,0,0,4,46,0,0,1,0
"1916",0,NA,NA,12,NA,12,NA,NA,1960,32,NA,2191,0,NA,49400,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,0,1,NA,0
"1929",1,0,1,16,8,11,1926,NA,2156,55,44707,2846,0,1,73680.1015625,27,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"1945",1,0,1,16,10,11,1946,NA,2750,35,98800,3674,2,1,108976.3984375,11,0.5,0,0,0,0,0,0,0,0,16,16,61750,56810,0,0,0,1,18,0,1,1,0
"1981",0,0,1,12,2,10,1950,NA,2016,32,38532,85,2,1,87981.3984375,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"1982",0,0,1,16,5,12,1951,40,0,30,0,3545,3,1,7390.240234375,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,12,44460,49400,0,0,0,2,40,0,0,NA,1
"1990",0,0,1,12,9,10,1947,NA,1852,34,61750,5674,1,1,139159.796875,11,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"2001",0,0,1,16,10,13,1953,37,1265,28,11320.009765625,868,1,1,59230.6015625,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2016",0,0,1,16,6,8,1949,NA,1490,32,14573,6232,3,1,53890.4609375,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"2031",1,0,1,16,11,10,1939,NA,2600,42,25441,1660,0,1,82004,18,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2032",1,0,1,16,5,11,1947,NA,2250,34,74100,3632,3,1,98800,6,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"2048",0,0,1,17,1,10,1947,NA,0,35,0,5455,4,1,179075,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,4,4,0,0,NA,1
"2064",1,0,1,15,NA,10,NA,NA,1286,26,NA,2167,0,NA,43472,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,0,0
"2065",1,0,1,16,4,13,1946,NA,1645,35,69160,4156,0,0,70642,11,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"2086",0,1,0,17,7,5,1950,NA,1400,30,37050,4765,4,1,91390,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,32450.859375,0,NA,0,3,1,0,1,NA,1
"2096",1,0,1,13,12,11,1930,NA,1487,51,35014.71875,6344,2,1,94107,27,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2107",1,0,0,12,10,10,1953,4,4659,28,26676,1677,1,1,40261,4,0.5,0,0,0,0,0,0,0,0,NA,8,40162.19921875,NA,NA,0,0,4,4,0,1,1,0
"2114",1,0,1,15,4,10,1930,NA,1936,51,111150,3162,0,1,119992.6015625,22,0.400000005960464,0,0,7113.60009765625,7113.60009765625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2143",0,0,1,12,1,10,1955,10,0,27,0,3996,2,1,60515,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,0,NA,1
"2147",1,0,1,14,8,9,1949,NA,2706,32,49400,3796,4,0,77718.546875,8,0.800000011920929,0,0,2321.80004882812,2321.80004882812,0,0,0,0,12,14,93761.203125,0,0,0,0,3,39,0,1,1,0
"2205",1,0,1,13,3,11,1938,NA,NA,42,NA,1687,2,1,37524.23828125,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,42,NA,NA,0,NA
"2209",0,0,1,15,11,12,1946,NA,0,35,0,1678,1,NA,88179,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,1,0,NA,1
"2219",0,0,1,12,7,10,1923,NA,0,58,0,5443,0,0,74900.28125,18,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"2249",1,0,1,10,7,10,1954,3,1600,27,29640,866,2,1,29988.26953125,4,1.29999995231628,0,249.470001220703,249.470001220703,0,0,0,0,0,7,4,31369,0,0,0,0,3,3,0,1,1,0
"2253",1,0,1,12,4,11,1956,2,2156,26,56316,4239,0,0,56316,2,0.300000011920929,0,0,0,0,0,0,0,0,12,12,66690,0,0,0,0,4,2,0,1,1,0
"2263",1,0,1,16,7,12,1948,NA,2695,34,44460,697,0,1,69654,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"2269",1,0,1,17,9,9,1954,2,2976,27,127205,3033,0,0,128193,4,0.200000002980232,0,0,0,0,0,0,0,0,NA,13,0,NA,NA,0,0,4,2,0,1,1,0
"2275",0,1,0,15,9,9,1951,39,0,32,0,5602,3,NA,61750,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,1,0,NA,1
"2280",0,0,1,11,11,11,1944,NA,0,37,0,6707,1,0,16847.869140625,12,0.800000011920929,0,0,13115.7001953125,0,9425.51953125,1494,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2281",1,0,1,12,8,10,1956,19,1300,25,NA,4354,0,0,145730,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,16,103740,19760,0,0,0,1,29,0,1,NA,0
"2285",1,0,1,16,7,10,1951,21,2080,30,NA,1122,0,NA,33345,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,0
"2296",0,1,0,7,10,8,1950,NA,1063,30,11080.419921875,394,6,1,24411.009765625,4,1.60000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"2330",1,1,0,13,1,12,1956,24,900,27,9830.599609375,1437,0,0,22761.05078125,5,1,0,4446,4446,0,0,0,0,0,12,11,0,41990,0,0,0,2,24,0,1,1,0
"2347",1,0,1,16,10,12,1952,34,2160,29,66690,3103,0,0,67925,5,0.100000001490116,0,0,0,0,0,0,0,0,12,15,108680,0,0,0,0,2,34,0,1,1,0
"2355",1,0,1,12,6,10,1945,NA,2214,36,27911,2939,0,0,29057.080078125,12,0.5,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"2357",0,0,1,12,3,10,1947,NA,1166,35,23465,1462,3,1,54834,9,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2368",0,0,1,13,4,10,1942,NA,0,40,0,4302,2,NA,134059.25,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"2374",1,0,0,8,5,7,1954,2,1300,27,8645,3006,3,1,32574.359375,NA,1.70000004768372,0,0,2302.0400390625,0,0,464,1778.40002441406,468,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2387",0,1,0,16,8,10,1947,NA,390,34,2223,3536,0,1,83733,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,23712,0,NA,0,3,16,0,1,NA,1
"2393",1,0,1,12,11,10,1934,NA,1960,47,35195.03125,4900,0,1,81285.2265625,23,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2394",1,0,1,10,5,12,1943,NA,1200,38,14820,5789,2,1,22921.599609375,14,0.800000011920929,0,6026.7998046875,6026.7998046875,0,0,0,1926.59997558594,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"2404",1,0,1,16,8,10,1952,37,2232,29,44460,3605,0,1,86573.5,6,0.300000011920929,0,0,0,0,0,0,0,0,12,12,39520,0,0,0,0,1,37,0,1,1,0
"2415",0,0,1,7,3,7,1938,NA,900,43,4940,555,0,1,75088,12,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"2423",0,0,1,12,7,8,1952,31,1705,30,30875,2084,1,NA,98059,9,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,16055,0,NA,0,1,31,0,1,NA,1
"2430",0,NA,NA,13,1,12,1956,37,NA,25,NA,2924,0,NA,48659,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,38,NA,NA,NA,0
"2443",1,0,1,12,2,10,1945,NA,2246,37,69160,4587,1,1,70889,13,0.400000005960464,0,0,0,0,0,0,0,0,12,8,741,0,0,0,0,2,13,0,1,1,0
"2445",0,0,1,16,4,11,1955,12,0,27,0,4638,1,1,160550,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"2451",0,0,1,17,6,11,1948,NA,1900,33,29640,1648,0,1,118560,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,66690,0,0,0,0,4,4,0,1,NA,1
"2452",1,0,1,12,1,6,1927,NA,0,55,0,1211,0,1,30835.48046875,25,0.300000011920929,0,0,14701.4404296875,14701.4404296875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,1,0
"2490",0,0,1,11,11,7,1942,NA,0,39,0,5418,1,0,52512.19921875,2,0.300000011920929,19473.48046875,0,52018.19921875,32544.720703125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"2581",0,0,1,15,3,12,1924,NA,920,57,24700,3343,0,1,93677.21875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"2582",1,0,1,12,1,8,1950,NA,2448,32,41990,1558,2,1,42681.6015625,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"2586",0,0,1,8,9,5,1929,NA,122,53,1235,701,1,0,6160.18017578125,2,0.699999988079071,0,0,8659.8203125,4776.97998046875,0,1572,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"2609",0,0,1,12,7,10,1947,NA,0,34,0,776,2,NA,138539.828125,10,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"2616",0,0,1,12,3,10,1937,NA,0,45,0,869,5,1,19552.51953125,5,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2636",0,0,1,12,8,7,1936,NA,1984,45,27046.5,2129,0,1,108803.5,21,0.5,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,0,NA,0,1,37,0,1,NA,1
"2654",1,0,1,17,10,10,1951,34,1845,30,89908,5121,0,1,128254.75,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2666",0,1,0,12,8,8,1929,NA,0,53,0,2572,0,1,103386.7890625,24,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"2667",0,0,1,4,4,0,1934,NA,NA,48,0,4613,1,NA,54987.140625,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"2701",1,0,1,12,6,11,1924,NA,1000,57,34580,3427,0,1,79086.9296875,31,0.300000011920929,0,7904,7904,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,1,0
"2713",1,0,1,15,11,12,1945,NA,2750,36,84021.9921875,4808,2,1,84021.9921875,12,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"2725",1,0,1,16,11,12,1953,3,2490,28,55575,2120,0,1,90896,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2734",1,0,1,12,2,11,1950,NA,2384,32,41990,1074,3,1,42291.33984375,8,1.29999995231628,0,301.339996337891,995.409973144531,0,0,281,0,0,7,6,9633,0,0,0,0,3,45,0,1,1,0
"2790",0,0,1,14,4,13,1956,4,2030,26,41990,5225,0,NA,112385,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,14,14,59280,4940,0,0,0,4,4,0,1,NA,1
"2795",1,0,1,15,11,13,1955,29,2040,26,59280,4105,0,1,81510,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2801",1,0,1,12,12,12,1941,NA,2135,40,29640,4824,0,1,49894,16,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2804",1,1,0,5,3,8,1925,NA,2000,56,14820,5091,1,1,18858.44921875,32,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"2807",1,0,1,12,6,8,1944,NA,3072,37,69160,5672,1,1,97839.171875,13,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"2839",1,0,1,16,12,10,1927,NA,4900,54,246997.53125,470,0,1,633224,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2855",0,0,1,12,10,12,1951,4,744,30,8546.2001953125,106,1,1,61453.6015625,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"2871",1,0,1,14,1,7,1951,26,2165,31,51870,2337,2,1,61750,5,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,26,0,1,1,0
"2882",1,0,1,14,12,9,1947,NA,2707,34,50017.5,2332,2,1,83980,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2919",0,0,1,12,2,11,1922,NA,0,60,0,719,0,NA,59218.25,15,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"2927",1,0,0,16,10,11,1950,NA,2304,31,62985,4290,2,1,98923.5,7,0.699999988079071,0,0,0,0,0,0,0,0,12,12,64546.0390625,14726.1396484375,0,0,0,4,36,0,1,1,0
"2933",1,0,1,12,12,12,1955,16,2450,26,59280,4202,0,0,59403.5,1,0.200000002980232,0,0,0,0,0,0,0,0,12,12,55575,0,0,0,0,3,16,0,1,1,0
"2954",1,0,1,12,8,12,1954,37,865,27,10255.4404296875,4132,1,0,16418.08984375,4,0.5,0,0,7743.4501953125,0,6162.64990234375,640,0,0,12,16,98800,0,0,0,0,2,34,0,1,1,0
"2997",1,0,1,12,5,10,1934,NA,3850,47,37173.5,929,1,1,92378,23,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"3012",0,0,1,16,3,11,1930,NA,1365,52,40755,1826,0,1,151164,23,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3020",0,0,0,10,2,7,1956,4,2020,26,24008.400390625,6471,0,0,24008.400390625,1,0.200000002980232,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,4,0,1,1,0
"3033",1,1,0,14,9,6,1952,37,1968,29,56810,5154,1,1,81510,3,0.400000005960464,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,1,37,0,1,1,0
"3077",1,0,1,16,1,12,1928,NA,1219,54,219830,3992,0,0,219830,27,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"3090",0,0,1,15,8,11,1946,NA,284,35,1729,859,2,1,87919.6484375,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,61750,0,0,0,0,1,20,0,1,NA,1
"3092",0,0,1,12,5,10,1952,37,0,29,0,1158,1,NA,25984.400390625,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,37,0,0,NA,1
"3098",0,0,1,12,2,13,1935,NA,1800,47,NA,2930,0,0,123339.453125,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,0,0,0,0,1,37,0,1,NA,0
"3099",0,0,1,14,11,12,1928,NA,157,53,148.199996948242,4732,0,0,197.600006103516,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"3111",1,0,1,8,8,9,1924,NA,4368,57,0,1258,3,1,2.47000002861023,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"3159",1,0,1,14,3,10,1950,NA,2958,32,38902.5,419,0,1,81386.5,7,0.300000011920929,0,0,0,0,0,0,0,0,11,12,44460,15808,0,0,0,1,31,0,1,1,0
"3191",1,0,1,12,10,11,1956,46,2154,25,88920,4256,0,1,140851.75,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"3229",1,0,1,12,5,12,1924,NA,960,57,26330.19921875,438,0,1,38499.890625,34,0.300000011920929,6422,0,6422,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"3235",1,1,0,9,11,11,1925,NA,1960,56,NA,5388,0,NA,59213.30859375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,0
"3236",1,1,0,6,10,4,1953,32,NA,28,0,780,0,0,24877.83984375,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,0,NA,0,3,32,0,0,NA,0
"3253",1,0,1,12,9,11,1948,NA,2280,33,54340,5871,3,1,54340,9,1,0,0,0,0,0,0,0,0,7,4,31369,0,0,0,0,3,3,0,1,1,0
"3259",0,0,1,12,2,11,1954,16,0,28,0,1760,2,1,54340,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,10,9,59280,0,0,0,0,3,16,0,0,NA,1
"3271",1,0,1,16,12,10,1950,NA,2290,31,44954,301,2,1,44954,7,0.800000011920929,0,0,0,0,0,0,0,0,13,12,1235,691.599975585938,0,0,0,2,34,0,1,1,0
"3303",0,0,1,12,12,10,1952,31,2450,29,41496,419,0,1,81386.5,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3306",1,0,1,17,4,12,1955,12,1800,27,47671,3804,1,1,47769.80078125,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3352",0,0,0,12,12,11,1955,36,2043,26,35815,4290,2,1,98923.5,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3354",1,0,1,4,8,13,1945,NA,NA,35,0,2892,2,0,53929.98046875,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,23689.76953125,NA,NA,0,0,2,13,0,0,NA,0
"3388",0,0,1,12,8,9,1952,9,225,28,NA,6345,2,1,73635.640625,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,0,0,1,20,1,1,NA,0
"3392",0,0,1,12,4,12,1946,NA,0,35,0,2519,2,1,99047,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"3397",1,0,1,12,12,9,1955,46,2470,26,74100,1711,0,1,101270,7,0.400000005960464,0,0,0,0,0,0,0,0,12,14,79040,56810,0,0,0,4,46,0,1,1,0
"3412",0,0,0,14,1,12,1950,NA,0,32,0,4427,3,1,47191.8203125,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,62244,37050,0,0,0,3,42,0,0,NA,1
"3419",0,0,1,17,12,10,1953,34,1785,28,49400,2646,0,0,52055.25,7,0.200000002980232,0,0,0,0,0,0,0,0,14,NA,NA,39179.140625,0,NA,0,2,34,0,1,1,0
"3425",1,0,1,17,6,10,1949,NA,2256,32,101270,5702,2,1,102752,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3426",0,0,1,14,12,12,1946,NA,2014,34,18772,5709,2,0,18772,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3444",0,0,1,17,12,10,1953,4,160,28,1482,2954,3,1,69160,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"3449",0,1,0,9,9,5,1955,17,1656,26,9880,836,2,1,51899.640625,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0,0,0,0,0,3,17,0,1,NA,1
"3454",1,0,1,16,12,8,1951,10,1820,30,22230,1731,1,1,64220,6,0.600000023841858,0,0,0,0,0,0,0,0,12,9,37791,0,0,0,0,3,10,0,1,1,0
"3478",1,0,1,12,2,9,1953,14,2794,29,50635,2919,2,1,50659.69921875,5,0.699999988079071,0,0,0,0,0,0,0,0,12,12,10682.75,0,0,0,0,2,14,0,1,1,0
"3488",0,0,1,17,9,11,1939,NA,1588,42,37050,1898,3,1,127946,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"3510",1,NA,NA,13,NA,10,NA,NA,NA,36,NA,238,0,NA,42768.05078125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA,NA,0
"3513",0,0,1,8,3,7,1923,NA,728,59,5928,2595,0,1,68542.5,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"3519",0,NA,NA,12,1,10,1952,26,504,30,6175,2335,1,NA,93119,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"3523",1,0,1,12,8,7,1951,4,3273,30,NA,3272,1,0,127496.4609375,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,10,0,54340,0,0,0,4,4,0,1,NA,0
"3532",0,0,1,12,10,11,1941,NA,1785,40,12342.58984375,3515,3,1,52156.51953125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3534",0,0,1,16,2,8,1942,NA,0,40,0,5772,2,1,149435,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,0,0,NA,1
"3542",0,NA,NA,16,NA,13,NA,NA,1920,36,NA,5445,0,NA,69160,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,0
"3580",1,0,1,17,1,9,1923,NA,1320,60,34580,3978,0,1,42484,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"3582",1,0,1,17,9,9,1948,NA,1967,33,61495.58984375,54,1,1,66188.59375,8,0.400000005960464,0,0,0,0,0,0,0,0,12,10,0,35404.98046875,0,0,0,2,24,0,1,1,0
"3588",1,0,1,16,2,10,1947,NA,3300,35,69160,1249,2,1,155610,11,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"3591",0,0,0,12,11,8,1947,NA,1987,34,32110,5068,2,1,94848,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3599",0,0,1,9,6,10,1955,34,0,26,0,1331,4,0,6254.0400390625,NA,1.29999995231628,0,0,7083.9599609375,0,0,2868,0,0,7,6,0,0,0,0,0,2,34,0,0,1,0
"3614",0,0,1,11,1,7,1927,NA,832,55,1926.59997558594,4476,1,0,10225.7998046875,5,0.400000005960464,0,0,10551.83984375,0,0,912,0,3360,NA,NA,NA,NA,NA,NA,0,2,26,0,0,1,0
"3627",1,0,1,17,11,10,1955,29,3000,26,45201,5924,0,1,57639.921875,6,0.5,0,0,7558.2001953125,7558.2001953125,0,0,0,0,12,8,35195.03125,42484,0,0,0,1,29,0,1,1,0
"3646",0,0,1,11,12,10,1932,NA,1950,50,15808,421,1,1,61127.55859375,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3672",0,0,1,12,9,9,1933,NA,1832,48,24700,95,1,1,97071,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"3676",1,0,1,17,6,11,1934,NA,2736,47,222300,3446,2,1,224770,23,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3710",0,0,1,16,6,10,1948,NA,504,34,10868,590,2,1,145483,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3759",0,0,1,12,11,10,1929,NA,0,52,0,1665,0,1,119054,12,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
