"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"18",0,1,0,16,6,9,1953,0,34,0,5954,4,0,62310,13,3,0,0,0,0,0,NA,0,0,11,11,0,0,0,0,0,1,29,0,1,NA,1
"19",0,0,1,15,12,9,1955,1750,32,44107.44140625,2982,2,0,44107.44140625,8,1,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,1,29,0,1,1,0
"21",0,1,0,12,1,9,1958,1701,30,41808,2085,3,0,41808,9,2,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,1,29,0,1,1,0
"23",1,1,0,14,8,9,1958,1820,28,NA,2711,2,0,111555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,0,0,0,0,1,29,0,1,NA,0
"25",0,0,1,16,12,11,1956,1661,31,38716.62109375,5158,2,1,113468.5234375,10,2,0,0,0,0,0,NA,0,0,NA,17,1011.03002929688,NA,NA,0,0,4,4,0,0,NA,1
"26",1,0,1,14,6,11,1954,2972,33,93465,5723,0,0,93465,12,1,0,0,0,0,0,0,0,0,NA,17,1011.03002929688,NA,NA,0,0,2,34,0,1,1,0
"27",1,0,1,17,6,11,1948,1904,39,144720,5730,1,1,229140,19,1,0,0,0,0,0,0,0,0,NA,17,1011.03002929688,NA,NA,0,0,2,21,0,1,1,0
"30",1,0,1,17,10,11,1951,2450,37,120600,5119,2,1,208839,10,3,0,0,0,0,0,0,0,0,NA,17,1011.03002929688,NA,NA,0,0,2,34,0,1,1,0
"31",0,0,1,16,2,11,1953,2066,35,55687.05078125,1570,0,0,57094.05078125,14,1,0,0,0,0,0,0,0,0,NA,17,1011.03002929688,NA,NA,0,0,2,34,0,1,1,0
"32",0,0,1,16,9,11,1960,2000,27,50250,5708,0,NA,70350,7,2,0,0,0,0,0,NA,0,0,NA,17,1011.03002929688,NA,NA,0,0,3,10,0,1,NA,1
"33",1,0,1,17,1,11,1959,4146,29,90450,5712,2,1,158790,8,3,0,0,0,0,0,0,0,0,NA,17,1011.03002929688,NA,NA,0,0,2,12,0,1,1,0
"37",0,0,1,12,5,10,1953,0,34,0,30,3,NA,75262.4375,NA,4,0,0,6922.43994140625,6922.43994140625,0,NA,0,0,8,8,0,0,0,0,0,2,13,0,0,NA,1
"38",0,0,1,12,10,11,1951,2273,36,26210.400390625,60,1,0,46511.3984375,10,3,0,0,0,0,0,0,5226,0,8,8,0,0,0,0,0,2,13,0,1,1,0
"39",0,0,1,17,2,8,1962,1984,26,28743,58,0,1,84822,5,2,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,2,13,0,1,NA,1
"41",1,0,1,9,2,8,1957,2691,31,56079,1685,0,1,90409.796875,10,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,13,0,1,1,0
"42",1,0,1,14,10,10,1947,2275,40,64320,31,3,1,64320,17,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,13,0,1,1,0
"44",0,0,1,16,9,8,1959,2034,28,14005.6796875,32,3,0,24248.640625,4,1,0,0,0,0,0,0,10242.9599609375,0,8,8,0,0,0,0,0,2,13,0,0,1,0
"45",1,0,1,12,11,7,1949,2954,38,78993,1686,2,1,92259,21,2,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,3,41,0,1,1,0
"47",1,0,1,10,5,9,1962,2256,25,38190,3217,0,0,38190,5,3,0,0,0,0,0,0,0,0,12,12,16080,8040,0,0,0,2,14,0,1,1,0
"48",0,0,1,8,7,9,1960,1960,27,12060,124,2,NA,52260,8,3,0,0,0,0,0,NA,0,0,12,12,16080,8040,0,0,0,2,14,0,1,NA,1
"50",1,0,1,11,6,9,1949,2048,38,22110,1446,0,0,22110,18,3,0,0,0,0,0,0,0,0,12,12,16080,8040,0,0,0,2,14,0,1,1,0
"51",0,0,1,12,6,9,1958,2080,29,28140,5078,2,1,62020.55859375,5,1,0,0,0,0,0,NA,0,0,12,12,16080,8040,0,0,0,2,14,0,1,NA,1
"52",0,0,1,10,6,6,1948,1248,39,6030,3063,2,NA,72762,20,3,0,0,21708,21708,0,NA,0,0,12,12,16080,8040,0,0,0,2,14,0,0,NA,1
"54",1,0,1,12,3,9,1953,1560,35,15477,3064,1,1,26869.6796875,14,4,0,3352.67993164062,7372.68017578125,0,0,2000,0,0,12,12,16080,8040,0,0,0,2,14,0,1,1,0
"55",1,0,1,12,5,12,1947,2600,41,30150,5617,4,1,30150,19,3,0,0,0,0,0,0,0,0,12,12,16080,8040,0,0,0,2,14,0,1,1,0
"56",1,0,1,6,2,10,1948,2624,40,22214.51953125,6184,3,1,28554.060546875,19,3,0,0,2271.30004882812,0,0,1130,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"59",1,0,1,10,2,8,1955,1348,33,13213.740234375,5567,1,1,30543.9609375,12,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"60",1,0,1,12,7,8,1953,196,34,3015,5230,0,0,20039.69921875,13,5,0,0,201,0,0,100,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"61",1,0,1,10,11,8,1960,3251,27,20100,6885,0,1,20100,8,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"62",1,0,1,12,5,11,1951,2510,36,22110,5620,2,1,51255,17,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"64",1,0,1,14,1,8,1956,2193,32,29748,5381,2,1,33768,12,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"65",1,0,1,12,10,8,1962,3000,25,4824,6884,1,1,8729.4296875,4,3,0,1620.06005859375,3127.56005859375,0,0,750,0,0,3,NA,0,0,0,0,0,3,3,0,1,1,0
"69",1,1,0,12,2,8,1960,2080,28,NA,4244,1,0,34680.5390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,0,0,0,0,0,3,10,0,1,NA,0
"70",1,1,0,12,3,8,1962,2120,26,26130,5134,4,1,33969,5,3,0,0,6512.39990234375,0,0,3240,0,0,12,11,0,0,0,0,0,3,10,0,0,1,0
"72",0,1,0,12,4,8,1952,1960,36,29949,5141,1,0,29949,15,1,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,3,10,0,1,1,0
"73",1,1,0,12,3,8,1961,680,27,10050,6993,2,1,24351.150390625,2,5,0,0,4824,0,0,2400,0,0,12,11,0,0,0,0,0,3,10,0,1,1,0
"75",1,1,0,12,2,8,1953,2168,35,50501.25,5307,2,1,80651.25,14,2,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,3,10,0,1,1,0
"76",0,1,0,12,3,8,1958,1582,30,31020.330078125,4559,3,0,71220.328125,9,3,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,3,10,0,1,1,0
"600",1,0,1,12,7,3,1954,1910,33,66330,1771,1,1,72360,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"632",1,0,1,11,5,11,1934,2811,53,134670,2158,0,1,135574.5,33,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"637",1,0,1,17,12,12,1943,2450,44,120600,2810,1,1,166830,23,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"670",1,0,1,12,5,10,1963,3000,25,11055,2431,0,1,26130,7,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"671",0,0,1,12,7,11,1954,1032,33,6030,2561,3,NA,59295,11,3,0,0,0,0,0,NA,3015,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"674",0,0,1,17,8,10,1951,344,36,8040,3279,3,1,47737.5,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"677",0,0,1,8,2,11,1934,0,54,0,3345,0,NA,46537.53125,18,5,0,0,8610.83984375,8610.83984375,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"701",1,0,1,17,9,9,1955,3750,32,53265,6207,2,1,94238.8515625,11,2,0,0,0,0,0,0,0,0,12,NA,NA,18469.890625,0,NA,0,4,4,0,1,1,0
"759",0,0,1,17,4,11,1959,1940,29,11055,6755,0,1,42955.7109375,1,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,1,0,NA,1
"764",0,0,1,13,5,11,1960,2080,27,24120,326,1,1,36180,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"769",0,0,1,12,4,10,1960,0,29,0,2129,2,NA,34170,NA,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"770",0,1,0,13,1,9,1959,2688,29,43215,6658,1,1,83415,8,1,0,0,0,0,0,NA,0,0,NA,11,52438.890625,NA,NA,0,0,1,20,0,1,NA,1
"780",1,0,1,15,10,13,1960,2961,27,0,5111,0,0,2.00999999046326,6,1,0,0,0,0,0,0,0,0,16,16,76380,18090,0,0,0,3,32,0,1,1,0
"790",1,0,1,12,2,11,1952,2600,36,62310,3221,0,1,124620,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"796",1,0,1,12,5,12,1952,1880,35,37386,140,0,0,37506.6015625,15,2,0,0,0,0,0,0,0,0,12,12,56671.94921875,0,0,0,0,2,48,0,1,1,0
"805",1,1,0,12,12,8,1949,2040,38,21105,2838,4,1,27135,17,2,0,0,0,0,0,0,0,0,12,9,60300,0,0,0,0,2,34,0,1,1,0
"817",1,0,1,12,1,10,1943,2435,46,46230,1170,0,0,47436,25,3,0,1206,1206,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,1,0
"839",1,0,1,12,3,10,1945,3000,43,48240,1373,1,1,54199.6484375,20,3,0,0,0,0,0,0,0,0,8,8,32160,0,0,0,0,3,41,0,1,1,0
"840",1,0,1,17,5,10,1954,3093,33,73365,4830,1,1,143313,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"841",0,0,1,12,12,10,1941,0,46,0,2708,1,1,172257,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"842",0,0,1,16,2,11,1944,358,44,47637,5152,3,1,424914,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"863",0,0,1,17,11,10,1950,1552,37,68340,2669,1,NA,135675,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"865",1,0,1,10,9,9,1956,2295,31,53466,956,2,0,73399.171875,10,3,0,0,19296,19296,0,0,0,0,5,NA,NA,9447,0,NA,0,2,48,0,1,1,0
"892",1,0,1,12,7,9,1932,2000,55,47554.58984375,5696,0,1,82066.2890625,33,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"893",0,0,1,16,2,10,1957,1632,31,27135,4685,2,1,109746,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"894",0,0,1,17,4,9,1943,2124,45,37185,2757,1,1,157483.5,21,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"951",0,0,1,17,11,11,1958,1376,29,9949.5,339,2,NA,39496.5,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"970",0,0,1,12,10,11,1948,2040,39,20100,4706,0,1,25125,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,NA,1
"975",1,0,0,12,12,9,1938,2270,49,90450,3360,0,1,163057.234375,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"976",0,0,1,12,5,10,1960,1487,28,28140,5012,2,NA,109997.25,7,3,0,0,0,0,0,NA,0,0,5,5,16855.859375,0,0,0,0,3,41,0,1,NA,1
"998",0,0,1,12,5,11,1958,1982,30,17123.189453125,5087,0,0,19523.130859375,5,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"1036",0,1,0,13,7,10,1947,1840,40,26130,2651,1,1,87636,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"1068",1,0,1,17,1,11,1950,3328,38,27370.169921875,250,1,1,104721,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"1081",0,0,1,12,2,11,1965,450,25,NA,3286,0,1,164795.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,99495,32160,0,0,0,4,4,1,1,NA,0
"1106",1,0,1,12,5,7,1943,2080,45,NA,586,1,1,82440.1484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,0,NA,0,3,32,0,1,NA,0
"1114",1,0,1,14,12,13,1953,1928,34,74370,840,0,0,92104.2265625,13,1,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,4,4,0,1,1,0
"1154",0,0,1,17,12,8,1953,1976,34,68340,3322,1,1,114369,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"1172",1,0,1,16,7,12,1959,2218,28,70350,2454,0,0,75214.203125,7,2,0,0,0,0,0,0,0,0,16,17,86430,42406.98046875,0,0,0,2,21,0,1,1,0
"1180",0,0,1,17,9,12,1948,150,39,7035,2170,1,1,212055,NA,1,0,0,0,0,0,NA,0,0,12,NA,NA,2010,0,NA,0,2,24,0,1,NA,1
"1185",1,0,1,12,7,10,1958,1990,29,56280,624,0,1,108138,8,3,5628,0,5628,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"1187",0,0,1,17,5,9,1952,2160,35,72360,5062,2,1,198990,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"1205",1,0,1,17,3,11,1957,2470,31,90450,4032,1,1,131152.5,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"1211",0,0,1,17,11,7,1943,1669,44,54270,5513,1,0,66729.9921875,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"1212",0,0,1,12,11,9,1943,1098,44,18090,3360,0,1,163057.234375,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"1247",0,0,1,17,8,10,1956,1240,31,28140,3208,2,1,78591,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"1249",1,0,1,14,1,10,1958,3264,30,110751,1737,0,0,110751,9,2,0,0,0,0,0,0,0,0,12,14,42662.25,16080,0,0,0,1,31,0,1,1,0
"1289",0,0,1,14,3,12,1959,0,29,0,1646,1,1,70350,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,0,NA,1
"1290",0,0,1,16,5,10,1961,1962,26,44220,4529,1,1,117082.5,6,1,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,3,45,0,1,NA,1
"1314",0,0,1,14,9,11,1960,2021,27,24120,2263,1,1,72360,7,1,0,0,0,0,0,NA,0,0,12,14,0,16080,0,0,0,2,26,0,1,NA,1
"1334",0,0,1,12,1,10,1942,0,46,0,1171,1,1,41325.6015625,25,3,0,10854,10854,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"1345",1,0,1,17,7,9,1953,1712,34,40863.30078125,4972,0,0,40863.30078125,12,4,0,0,0,0,0,0,0,0,15,16,70350,0,0,0,0,4,4,0,1,1,0
"1358",0,0,1,12,5,10,1943,1815,44,20502,4025,0,1,95173.5,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"1371",1,0,1,17,11,12,1948,1880,39,66330,1268,2,1,84822,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"1412",0,0,1,12,3,11,1960,1777,28,26130,6031,2,1,82410,1,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"1419",0,0,1,12,1,8,1956,36,31,6030,4013,3,1,64480.80078125,6,2,0,0,0,0,0,NA,0,0,11,10,58290,16080,0,0,0,1,20,0,0,NA,1
"1490",0,0,1,11,10,11,1941,1696,47,28140,3418,0,1,96463.921875,25,1,0,1206,1206,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"1495",0,0,1,12,3,11,1944,1843,44,36180,4494,1,NA,133464,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"1505",1,0,1,12,8,9,1943,2382,44,41383.890625,2975,2,1,67546.046875,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"1506",0,1,0,14,10,4,1953,2000,34,28596.26953125,2459,2,0,30284.669921875,18,2,0,0,0,0,0,0,1688.40002441406,0,8,NA,NA,0,0,NA,0,3,10,0,1,1,0
"1511",1,0,1,16,4,10,1957,2500,30,90450,3109,0,1,124620,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"1544",0,0,1,12,12,9,1950,1593,37,16924.19921875,4333,2,1,77626.203125,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"1546",0,0,1,14,9,10,1951,138,36,1252.22998046875,2244,3,1,56579.48828125,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"1576",1,0,1,12,12,10,1945,2080,42,NA,4632,0,NA,94962.453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,0,NA
"1584",0,0,1,16,9,11,1943,2000,44,32160,6317,3,1,136278,23,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,38,0,1,NA,1
"1597",1,1,0,14,1,1,1958,2730,30,80400,3941,0,1,120600,9,1,0,0,16.0799999237061,0,0,8,0,0,NA,2,NA,0,0,0,0,2,34,0,1,1,0
"1608",0,0,1,16,7,9,1936,0,51,0,4635,0,1,217952.34375,8,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"1612",0,1,0,12,5,7,1952,1908,35,25125,6542,1,NA,43932.5703125,16,4,0,0,0,0,0,NA,2090.39990234375,0,NA,NA,NA,NA,NA,NA,0,3,19,0,0,NA,1
"1626",0,0,1,14,9,10,1950,1470,37,18090,1637,0,0,139365.359375,19,1,0,0,0,0,0,0,0,0,14,NA,NA,56802.6015625,0,NA,0,2,34,0,1,1,0
"1631",0,0,1,16,8,12,1953,0,35,0,3893,2,1,141705,12,2,0,0,0,0,0,NA,0,0,16,12,0,0,0,0,0,4,5,0,0,NA,1
"1644",0,1,0,16,2,4,1959,1560,30,5226,1343,1,1,19899,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"1647",0,0,1,12,5,9,1953,0,34,0,2975,2,NA,67546.046875,NA,3,0,0,0,0,0,NA,7246.0498046875,0,11,8,NA,13185.599609375,0,0,0,3,32,0,0,NA,1
"1662",0,0,1,16,9,11,1938,1290,49,28140,946,0,1,215070,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"1664",0,0,1,12,11,12,1951,1809,36,79017.1171875,2329,1,NA,164460.203125,14,1,1608,0,1608,0,0,NA,4100.39990234375,0,12,17,0,0,0,0,0,4,4,0,1,NA,1
"1674",0,0,1,16,5,8,1950,1253,38,12060,6953,2,1,96681,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"1679",0,0,1,12,10,12,1956,0,31,0,809,3,1,70350,NA,2,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,1,29,0,0,NA,1
"1722",0,0,1,12,3,11,1954,952,33,NA,1401,0,NA,308945.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,0
"1734",0,0,1,12,11,12,1949,2088,38,30143.970703125,1300,2,0,41741.671875,17,2,0,0,0,0,0,0,9648,0,9,12,0,0,0,0,0,4,4,0,1,1,0
"1751",1,0,1,13,4,9,1959,2133,29,40200,2483,0,0,40200,11,1,0,0,0,0,0,0,0,0,11,NA,NA,14250.900390625,0,NA,0,1,37,0,1,1,0
"1772",1,0,1,8,2,10,1928,1968,60,46230,1663,0,1,47235,40,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"1781",1,0,1,11,11,13,1959,1040,28,NA,3193,1,1,27028.470703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,0,0
"1834",1,0,1,12,8,9,1929,2398,58,33768,2495,0,1,50459.0390625,37,2,0,1616.0400390625,1616.0400390625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"1843",0,0,1,13,11,10,1961,1984,26,19698,532,0,0,72963,5,2,0,0,0,0,0,NA,0,0,12,12,0,27135,0,0,0,3,35,0,1,NA,1
"1844",1,0,1,12,12,11,1928,1880,58,72008.25,3882,0,0,72008.25,NA,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"1847",0,1,0,12,7,9,1958,0,29,0,379,3,0,5933.52001953125,NA,4,0,0,12132.3603515625,0,0,3084,0,2952,8,NA,NA,0,0,NA,0,3,16,0,0,1,0
"1863",1,0,1,17,6,9,1949,2032,38,86430,5420,3,1,95877,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"1869",0,0,1,13,2,11,1958,2491,29,37185,6696,0,NA,73365,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"1889",1,0,1,15,4,11,1954,2256,33,80400,406,1,1,90852,13,2,0,0,0,0,0,0,0,0,12,14,106530,10932.3896484375,0,0,0,4,46,0,1,1,0
"1945",1,0,1,16,10,11,1946,2695,41,144720,5223,2,1,158589,20,1,0,0,0,0,0,0,0,0,17,16,15034.7998046875,0,0,0,0,1,6,0,1,1,0
"1955",0,0,1,12,5,12,1960,71,27,522.599975585938,987,3,1,35295.6015625,1,3,0,0,0,0,0,NA,0,0,10,NA,NA,5155.64990234375,0,NA,0,3,16,0,1,NA,1
"1956",0,0,1,12,8,11,1958,1166,29,16080,3129,2,1,58290,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"1981",0,0,1,12,2,10,1950,1458,38,33165,2647,2,1,81706.5,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"1982",0,0,1,16,5,12,1951,0,36,0,3748,4,1,46833,10,3,0,0,0,0,0,NA,0,0,12,12,16080,66330,0,0,0,2,40,0,0,NA,1
"1990",0,0,1,12,9,10,1947,1940,40,82410,6602,0,1,182508,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"2001",0,0,1,16,10,13,1953,1275,34,16080,5092,2,1,76380,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2016",0,0,1,16,6,8,1949,1012,38,9591.7197265625,4742,3,1,51715.2890625,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,1,0,NA,1
"2031",1,0,1,16,11,10,1939,3120,48,35295.6015625,3489,0,1,114570,27,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2032",1,0,1,16,5,11,1947,3640,40,114107.703125,5802,3,1,153162,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"2048",0,0,1,17,1,10,1947,0,41,0,5817,4,1,285420,8,1,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,4,4,0,0,NA,1
"2065",1,0,1,16,4,13,1946,1940,41,124620,2919,2,1,209040,21,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,1,0
"2077",0,0,1,12,10,8,1957,1032,30,14070,4681,2,NA,75760.921875,6,3,0,0,0,0,0,NA,0,0,12,13,27215.400390625,21105,0,0,0,2,34,0,1,NA,1
"2086",0,1,0,17,7,5,1950,1392,37,48240,4177,4,1,116580,13,3,0,0,0,0,0,NA,0,0,12,NA,NA,38190,0,NA,0,3,1,0,1,NA,1
"2094",1,0,1,16,10,10,1960,1976,27,62310,4868,0,0,62310,7,1,0,0,0,0,0,0,0,0,12,12,0,27135,0,0,0,2,12,0,1,1,0
"2096",1,0,1,13,12,11,1930,2092,57,40200,4880,0,1,69734.9375,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"2107",1,0,0,12,10,10,1953,3825,34,29024.400390625,3951,2,1,45104.3984375,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2147",1,0,1,14,8,9,1949,3060,38,38250.30078125,5725,4,1,183601.4375,14,3,0,0,17776.439453125,17776.439453125,0,0,0,0,12,15,15477,3905.42993164062,0,0,0,3,39,0,1,1,0
"2170",0,0,1,14,6,9,1962,2156,25,4600.89013671875,538,1,NA,38103.5703125,7,2,0,0,0,0,0,NA,1985.88000488281,0,10,12,60862.80078125,8651.0400390625,0,0,0,2,13,0,1,NA,1
"2205",1,0,1,13,3,11,1938,528,50,2361.75,5036,0,1,30602.25,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2209",0,0,1,15,11,12,1946,980,41,10050,6037,0,NA,97887,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,11,0,1,NA,1
"2248",0,0,1,14,7,12,1962,1822,25,33165,1723,1,1,63315,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"2249",1,0,1,10,7,10,1954,2322,33,40200,3449,0,0,40200,13,2,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,3,0,1,1,0
"2253",1,0,1,12,4,11,1956,2318,32,64320,2821,0,1,91254,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,2,0,1,1,0
"2263",1,0,1,16,7,12,1948,2450,39,52260,4395,2,1,113565,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"2269",1,0,1,17,9,9,1954,3172,33,278119.6875,6875,1,1,524610,8,1,0,0,0,0,0,0,0,0,NA,16,0,NA,NA,0,0,4,2,0,1,1,0
