"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"9788",1,0,0,8,4,11,1945,2600,35,NA,5159,3,1,57800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,0,0
"9794",1,0,1,16,4,11,1932,2008,48,46240,2493,0,1,100051.796875,20,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,87,0,1,1,0
"9804",1,0,1,12,9,9,1939,1936,40,34969,56,2,1,39304,15,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,21,0,1,1,0
"9809",0,0,1,17,1,13,1946,2160,34,54910,4512,0,1,100861,12,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"9815",1,0,1,14,NA,9,NA,0,49,0,2574,1,1,39593,25,0.5,0,0,16473,16473,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,1,0
"9828",1,0,1,12,8,6,1937,3380,42,103173,4402,3,1,110065.6484375,20,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,57,0,1,1,0
"9844",0,0,1,12,10,10,1938,1416,42,16473,3725,1,1,28082.130859375,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,1,NA,1
"9846",1,0,1,9,11,8,1932,2456,47,66470,3190,0,0,66903.5,24,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,44,0,1,1,0
"9857",0,0,1,16,9,12,1954,1300,25,9953.16015625,767,2,NA,54910,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,11,12,58089,11560,0,0,0,1,31,NA,0,1,NA,1
"9870",1,0,1,14,12,12,1954,2400,25,40460,5158,3,1,49274.5,4,0.699999988079071,0,0,0,0,0,0,0,0,12,16,0,289,0,0,0,4,27,61,0,1,1,0
"9894",1,0,1,12,3,10,1953,2002,27,40749,341,2,1,40749,5,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,1,0
"9904",0,0,1,17,4,12,1953,2000,27,38148,5842,0,0,38220.25,9,0.5,0,0,0,0,0,0,0,0,16,16,5780,0,0,0,0,4,4,87,0,1,1,0
"9930",1,0,1,10,7,9,1931,2115,48,86700,613,0,1,104907,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,55,0,1,1,0
"9936",1,0,1,9,5,7,1929,1625,50,11271,6470,0,0,17513.400390625,28,1,0,0,6242.39990234375,6242.39990234375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"9964",1,0,1,16,1,10,1946,60,31,1156,5402,1,1,21394.669921875,12,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,NA,1,0,1,0
"9971",1,0,1,7,12,12,1932,1408,47,35483.421875,2855,0,1,73342.421875,25,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,32,0,1,1,0
"9972",1,1,0,12,NA,10,NA,1800,35,23698,25,0,0,52742.5,12,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,61,0,1,1,0
"9978",0,0,1,17,1,13,1931,1800,52,26983.9296875,4511,0,1,164730,10,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"9981",0,0,1,17,5,11,1945,1455,34,36125,2577,1,NA,105253.796875,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,1,NA,1
"10001",1,0,1,16,4,11,1933,1900,47,89590,3525,1,1,137853,23,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"10002",1,1,0,14,NA,4,NA,1920,58,57537.01171875,128,0,1,59343.26171875,40,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,57,0,1,1,0
"10034",1,1,0,12,6,5,1951,2365,29,28900,6524,0,0,28900,8,1,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,4,4,91,0,1,1,0
"10056",0,NA,NA,12,NA,13,NA,2000,25,NA,5240,0,NA,91613,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,NA,NA,0
"10059",0,0,1,17,1,12,1928,0,52,0,3013,2,1,85873.4609375,15,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,34,NA,0,1,NA,1
"10117",0,0,1,17,3,10,1953,2038,27,48263,3087,0,1,100283,5,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,1,NA,1
"10129",1,0,1,17,10,12,1929,2282,50,80920,5925,3,1,99127,28,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,87,0,1,1,0
"10131",0,0,1,12,4,10,1950,2000,30,22542,1211,2,1,126148.5,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,9,86700,0,0,0,0,2,22,NA,0,1,NA,1
"10134",0,0,1,12,8,10,1939,160,40,289,3011,3,1,73117,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"10143",1,0,1,12,3,8,1945,2076,35,51028.73046875,1181,1,1,72761.53125,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,87,0,1,1,0
"10152",0,0,1,12,11,7,1954,1654,25,19074,1450,2,1,49679.1015625,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"10162",1,0,1,16,11,11,1945,2083,34,87278,2694,0,0,92191,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,1,0
"10237",0,1,0,11,12,7,1953,0,26,0,3773,2,0,15028,2,0.5,0,0,17340,0,0,800,0,5200,12,NA,NA,22992.83984375,0,NA,0,2,21,NA,0,0,1,0
"10240",0,0,1,12,10,11,1928,1470,52,13710.16015625,2267,1,1,77102.3125,10,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"10267",0,1,0,17,5,10,1936,2000,43,NA,2238,0,NA,48841,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,11921.25,0,NA,0,3,45,NA,0,1,NA,0
"10281",1,0,1,16,7,9,1928,2120,52,74645.8125,6071,1,1,101450.5625,26,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,62,0,1,1,0
"10309",1,0,1,9,10,9,1922,2020,57,57800,947,0,1,66470,35,0.400000005960464,0,0,5202,5202,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,30,0,1,1,0
"10312",1,1,0,14,5,12,1930,1000,49,28900,5993,0,1,119559.296875,27,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,1,0
"10315",1,0,1,12,1,9,1921,2198,59,80920,2995,0,1,95370,37,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,55,0,1,1,0
"10316",0,0,1,12,11,10,1930,1920,49,28900,6176,0,NA,95948,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"10321",0,0,1,17,5,11,1939,1350,40,NA,3417,0,NA,108606.203125,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,23,NA,1,1,NA,0
"10323",0,0,1,15,5,7,1950,1300,30,31790,3772,0,0,49416.109375,12,0.100000001490116,0,3179,3179,0,0,0,0,0,12,11,44217,32368,0,0,0,4,4,82,0,1,1,0
"10327",1,0,1,17,5,9,1938,2947,41,95225.5,1170,3,1,136046.75,30,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,42,44,0,1,1,0
"10333",0,0,1,6,10,8,1945,0,34,0,3645,2,1,31610.8203125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,NA,1
"10341",0,0,1,12,9,12,1947,1000,32,12484.7998046875,2570,5,NA,32946,6,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,1,NA,1
"10345",0,0,1,12,NA,11,NA,800,45,NA,5109,4,NA,107386.6171875,NA,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,0
"10364",1,0,1,13,9,8,1940,1932,39,61846,2734,0,0,90231.578125,14,0.300000011920929,0,462.399993896484,1387.19995117188,0,0,320,0,0,NA,NA,NA,NA,NA,NA,0,3,23,81,0,1,1,0
"10372",0,0,1,12,10,12,1950,0,29,0,5118,2,NA,33235,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,31,NA,0,0,NA,1
"10401",1,0,1,16,NA,12,NA,1936,35,26010,2544,2,1,60690,13,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,69,0,1,1,0
"10407",0,0,1,16,6,9,1930,1920,49,41616,3278,0,NA,183804,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"10430",0,0,1,12,12,11,1921,500,58,5780,1243,0,1,44506,36,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"10456",1,0,1,17,3,12,1948,2440,31,112421,3447,2,1,134280.953125,9,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,92,0,1,1,0
"10476",1,0,1,12,3,9,1921,2700,56,57800,6099,0,1,130376.5703125,36,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,1,0
"10491",0,0,0,7,9,8,1924,1860,54,18967.0703125,1667,0,NA,34587.51953125,32,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,1,NA,1
"10496",0,0,1,11,6,8,1937,0,42,0,1023,3,1,112710,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,NA,1
"10512",0,0,1,17,1,11,1955,1880,25,NA,808,0,NA,128027,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,11,10,55777,31212,0,0,0,1,6,NA,1,1,NA,0
"10515",1,0,1,14,6,11,1937,2750,43,115600,5086,2,1,146005.6875,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,62,0,1,1,0
"10521",0,1,0,12,2,6,1950,692,30,5780,5353,1,1,37570,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,6,0,0,0,0,0,3,1,NA,0,1,NA,1
"10542",1,0,1,12,NA,10,NA,3576,26,63580,6488,0,1,89590,3,NA,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,27,57,0,1,1,0
"10575",1,0,1,14,9,10,1951,2100,28,37570,4930,1,1,79041.5,4,1,0,0,0,0,0,0,0,0,10,12,31790,34680,0,0,0,1,37,40,0,1,1,0
"10583",1,0,1,17,6,9,1943,1736,36,69360,3757,2,1,90168,15,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,86,0,1,1,0
"10591",1,1,0,12,3,10,1952,2336,28,52020,20,1,1,52020,9,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,57,0,1,1,0
"10626",1,0,1,13,12,11,1946,2356,33,66620.28125,348,2,1,67337,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,55,0,1,1,0
"10660",1,0,1,14,5,10,1953,1560,27,NA,3331,0,NA,42043.71875,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,6358,0,NA,0,1,29,NA,0,1,NA,0
"10667",0,0,1,12,4,12,1939,0,40,0,6304,4,NA,118374.3984375,11,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"10706",0,0,1,12,8,10,1952,1837,27,40460,4930,1,1,79041.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"10731",0,0,1,9,2,12,1944,0,36,0,3389,2,NA,34075.98828125,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"10753",0,0,1,12,8,10,1943,981,37,17340,5421,1,1,26010,14,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,1,NA,1
"10755",0,NA,NA,12,8,10,1923,0,56,0,4366,0,NA,45451.03125,25,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"10775",0,0,1,12,10,10,1938,1920,41,37570,2730,1,1,149702,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,1,NA,1
"10826",1,0,1,14,1,10,1953,1410,27,24565,3431,0,1,44795,8,0.5,0,7803,7803,0,0,0,0,0,12,8,0,14450,0,0,0,4,4,57,0,1,1,0
"10841",0,0,1,12,12,10,1947,0,32,0,5948,3,1,73304.8515625,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,NA,1
"10858",0,0,1,17,12,6,1954,1992,25,20230,3428,3,1,62366.19921875,3,1.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,0,1,NA,1
"10882",1,1,0,10,NA,3,NA,1820,32,0,10,1,NA,48297.6796875,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,NA,0,0,NA,0
"10890",1,1,0,12,8,10,1946,2033,33,46240,3430,0,0,69360,11,0.5,0,0,0,0,0,0,0,0,7,NA,NA,17053.890625,0,NA,0,3,39,44,0,1,1,0
"10899",1,0,1,11,1,10,1949,2025,31,30056,1890,1,1,38726,9,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,1,0
"10908",0,0,1,16,9,13,1950,105,29,1502.80004882812,178,1,1,53522.80078125,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,14,16,127160,28900,0,0,0,1,31,NA,0,0,NA,1
"10909",0,1,0,11,NA,10,NA,NA,36,0,6208,5,NA,27168.890625,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,0
"10915",1,0,1,12,1,13,1928,1225,52,63580,6294,0,1,83873.578125,32,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,51,0,1,1,0
"10918",1,0,1,14,8,9,1952,1928,27,54910,5909,2,1,54910,5,0.699999988079071,0,0,0,0,0,0,0,0,12,12,63580,0,0,0,0,4,46,92,0,1,1,0
"10921",1,0,1,12,3,9,1948,1856,32,52020,2850,2,1,69475.6015625,8,0.699999988079071,0,1849.59997558594,1849.59997558594,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"10940",0,0,1,13,9,10,1954,0,25,0,515,1,1,46300.69140625,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,NA,0,0,NA,1
"10941",0,0,1,15,11,12,1922,0,58,0,5153,0,1,59057.1484375,25,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"11037",1,0,1,13,12,11,1942,1960,36,66470,1139,2,1,89416.6015625,15,0.699999988079071,0,0,0,0,0,0,2716.60009765625,0,NA,NA,NA,NA,NA,NA,0,4,36,62,0,1,1,0
"11054",0,0,1,16,6,9,1946,1956,33,39015,4609,0,0,39015,8,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,92,0,1,1,0
"11061",0,0,1,15,3,7,1947,1182,33,23120,3084,2,1,81931.5,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,12,80295.7578125,0,0,0,0,1,20,NA,0,1,NA,1
"11071",0,0,1,11,NA,9,NA,0,60,0,2833,1,0,16646.400390625,3,0.5,0,0,16646.400390625,16646.400390625,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,1,0
"11099",0,0,1,13,11,10,1953,0,26,0,969,3,1,32888.19921875,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"11117",0,0,1,9,12,8,1929,0,50,0,4014,1,NA,56545.73828125,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"11132",1,0,1,8,2,9,1927,2061,53,63580,1118,1,1,109724.6328125,31,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,62,0,1,1,0
"11142",1,0,1,12,11,10,1947,2040,32,70227,4137,2,1,70602.703125,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,37,55,0,1,1,0
"11183",0,0,1,12,3,13,1928,576,52,7225,6294,0,NA,83873.578125,25,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"11207",1,0,1,16,8,9,1938,2425,41,82654,5720,0,0,91324,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,92,0,1,1,0
"11209",1,0,1,12,2,13,1946,2032,34,80920,2593,1,1,116611.5,12,0.5,0,0,0,0,0,0,0,0,12,NA,NA,578,0,NA,0,2,22,55,0,1,1,0
"11241",0,1,0,14,11,11,1940,346,39,5202,6296,0,0,14565.599609375,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,86,0,1,1,0
"11270",0,0,1,8,11,7,1923,1040,56,8670,2762,0,NA,21935.099609375,30,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,1,NA,1
"11274",0,0,1,12,8,10,1951,2083,28,28900,2852,2,1,91641.8984375,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,0,1,NA,1
"11279",1,0,1,12,NA,10,NA,1000,33,NA,6402,0,NA,91517.6328125,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,0,0
"11284",1,0,1,12,6,11,1926,1622,53,86700,3886,3,1,114053.8515625,31,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,85,0,1,1,0
"11302",1,1,0,12,9,11,1938,2015,41,66470,4155,0,1,110398,19,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,30,0,1,1,0
"11324",0,0,1,14,10,10,1921,1305,58,72250,4306,0,NA,286138.90625,1,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"11329",0,0,1,6,8,11,1938,0,42,0,5904,0,1,122825,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"11347",1,0,1,17,8,10,1927,2456,52,64447,1222,0,1,65458.5,23,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,87,0,1,1,0
"11351",0,0,1,16,7,12,1949,1955,30,52020,4986,0,0,53742.44140625,8,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,30,0,1,1,0
"11365",0,0,1,12,10,11,1940,2000,39,27397.19921875,648,1,1,85148.0703125,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,NA,0,1,NA,1
"11369",0,NA,NA,12,11,8,1950,1428,29,11560,4010,2,NA,50864,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,0,1,NA,1
"11413",0,1,0,12,NA,10,NA,12,26,439.279998779297,4365,2,NA,87861.78125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,12,69360,0,0,0,0,2,21,NA,0,0,NA,1
"11441",0,0,1,16,3,8,1927,1400,53,13005,3025,0,0,19363,19,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,49,0,1,1,0
"11512",1,0,1,12,1,12,1947,2563,33,53005.48828125,1013,3,1,55488,11,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,42,0,1,1,0
"11536",1,0,1,14,NA,12,NA,1651,41,NA,1254,0,NA,62819.9296875,NA,0.100000001490116,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,10693,0,NA,0,2,48,NA,0,1,NA,0
"11541",1,0,1,12,1,7,1953,1510,27,20230,2207,0,1,47274.62109375,6,0.699999988079071,1236.92004394531,0,1236.92004394531,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,86,0,1,1,0
"11571",1,0,1,12,5,8,1954,2192,26,69360,6024,0,0,70516,8,0.100000001490116,0,0,0,0,0,0,0,0,12,12,34680,0,0,0,0,2,34,32,0,1,1,0
"11588",0,0,1,12,7,9,1923,1617,56,34680,1708,0,0,49997,10,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,88,0,1,1,0
"11595",0,0,1,10,12,8,1952,0,27,0,2622,1,NA,130050,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,45,NA,0,0,NA,1
"11597",1,0,1,17,8,10,1953,1516,26,34578.8515625,2512,0,0,34578.8515625,7,NA,0,0,0,0,0,0,0,0,12,12,17091.4609375,6936,0,0,0,2,14,87,0,1,1,0
"11628",1,0,1,8,6,7,1920,2000,59,37570,5994,0,1,164675.09375,38,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,30,0,1,1,0
"11659",0,0,1,16,2,8,1925,600,55,14450,1502,0,1,40136.3203125,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"11661",1,0,1,14,NA,10,NA,2200,27,23120,3551,0,1,37020.8984375,5,1,0,1618.40002441406,1618.40002441406,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,1,0
"11690",0,0,1,12,5,11,1934,0,45,0,4159,1,1,151725,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"11731",1,0,1,14,3,11,1953,2964,27,39913.7890625,475,0,0,44248.7890625,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,16,124998.28125,NA,NA,0,0,4,4,33,0,1,1,0
"11745",1,0,1,14,5,12,1944,2550,35,57800,2686,1,1,90168,16,0.600000023841858,0,0,12138,12138,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,62,0,1,1,0
"11749",0,0,1,14,4,10,1952,2350,27,54910,951,0,0,55083.3984375,5,0.300000011920929,0,0,0,0,0,0,0,0,14,16,104040,14450,0,0,0,4,46,56,0,1,1,0
"11775",0,0,1,14,9,12,1944,2037,35,28611,3564,2,1,71932.1015625,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,NA,1
"11805",1,1,0,12,11,7,1931,2890,48,69360,3572,0,1,76585,26,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,55,0,1,1,0
"11814",1,0,1,16,10,11,1941,1900,38,101150,797,0,1,115455.5,13,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,91,0,1,1,0
"11840",0,NA,NA,12,NA,8,NA,2024,26,39882,4013,1,NA,83521,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"11872",0,0,1,8,8,8,1930,0,49,0,844,2,1,50690.6015625,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,NA,1
"11881",0,1,0,14,8,10,1933,2000,46,54910,4778,2,0,58089,16,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,8,92,0,1,1,0
"11894",0,0,1,12,8,9,1951,2000,28,NA,5444,1,0,88457.1171875,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,10,26010,0,0,0,0,1,37,NA,0,1,NA,0
"11898",0,0,1,13,7,12,1944,1962,35,40460,3733,2,1,121380,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,0,1,NA,1
"11913",1,0,1,12,NA,8,NA,2020,29,39093.03125,362,4,1,53138.4296875,9,1.20000004768372,0,0,14045.400390625,0,0,0,0,4860,NA,NA,NA,NA,NA,NA,0,2,22,31,0,1,1,0
"11936",0,0,0,9,12,7,1953,0,26,0,1365,3,0,17033.66015625,NA,1.29999995231628,0,0,19764.7109375,0,0,995,0,5844,8,NA,NA,0,0,NA,0,4,4,61,0,1,1,0
"11953",0,0,1,16,7,13,1947,656,32,10693,5192,3,1,68493,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,0,1,NA,1
"11954",0,0,1,11,10,12,1937,0,42,0,2855,0,1,73342.421875,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"11979",0,0,1,13,3,11,1943,780,37,6647,3729,2,1,103606.5,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,1,NA,1
