"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"68536",1,0,1,16,1,10,1952,37,2500,32,84730,4968,1,1,86562,3,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"68635",1,0,1,12,10,10,1923,NA,2360,60,19181.0390625,4257,0,1,32921.0390625,33,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"68651",1,0,1,12,12,10,1957,31,2250,26,NA,3841,0,NA,58166,NA,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,30686,0,NA,0,1,31,0,1,NA,0
"68653",1,0,1,12,8,8,1955,21,2083,28,48090,4563,0,0,91027.5,10,1,0.699999988079071,0,0,0,0,0,0,0,0,12,12,50380,0,0,0,0,2,21,0,1,1,0
"68663",1,0,1,14,8,10,1948,NA,2050,35,50380,3562,2,1,52670,9,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"68678",1,0,1,11,8,8,1956,37,2224,29,53528.75,1772,0,1,70074,3,2,0.300000011920929,0,0,0,0,0,0,0,0,8,11,0,13740,0,0,0,1,37,0,1,1,0
"68688",0,0,1,12,5,10,1928,NA,0,55,0,795,1,1,38414.75,3,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"68722",0,0,1,16,9,10,1954,43,1040,29,18320,1340,2,1,111294,3,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"68728",1,0,1,17,10,10,1934,NA,2196,49,59540,4044,0,1,121828,23,2,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"68734",0,0,1,11,7,6,1935,NA,1505,48,25432.740234375,1968,0,1,64074.19921875,12,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"68738",0,1,0,15,9,8,1943,NA,1600,40,NA,1029,2,NA,43258.1015625,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1946.5,NA,NA,0,0,3,32,0,1,NA,0
"68793",1,0,1,12,12,8,1935,NA,1680,49,38930,214,0,1,112210,22,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"68802",0,0,1,8,10,9,1926,NA,1207,57,11221,2342,0,1,40583.37890625,11,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"68811",0,0,1,14,6,11,1937,NA,1858,46,51754,620,1,0,58624,18,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"68834",0,0,1,8,7,10,1931,NA,0,52,0,5494,0,1,41220,2,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"68861",1,0,1,14,8,8,1956,31,890,27,54731,3044,0,0,78547,6,2,0.300000011920929,23358,0,23358,0,0,0,0,0,12,NA,NA,17175,0,NA,0,1,31,0,1,1,0
"68866",0,0,1,12,11,11,1932,NA,940,51,9205.7998046875,3915,0,1,83777.359375,9,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"68875",1,0,1,14,11,12,1948,NA,2205,35,63126.140625,3130,3,1,123305.046875,8,2,1,0,0,0,0,0,0,0,0,11,NA,NA,17404,0,NA,0,2,48,0,1,1,0
"68925",0,0,1,13,11,9,1944,NA,0,39,2748,2061,3,1,90226,12,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,29,0,0,NA,1
"68986",0,0,1,13,12,7,1942,NA,80,41,3435,4650,0,NA,124805,12,1,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,0,NA,1
"68999",1,0,1,14,7,11,1952,4,2750,31,73280,6177,3,1,91641.21875,6,1,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"69000",1,0,1,13,5,7,1923,NA,NA,60,0,630,0,NA,27278.48046875,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,0,NA
"69013",1,1,0,12,6,7,1959,13,1960,25,34350,6273,1,0,34350,3,3,1,0,0,0,0,0,0,0,0,10,NA,NA,0,0,NA,0,2,13,0,1,1,0
"69037",1,1,0,12,11,8,1943,NA,0,40,0,6287,0,1,9892.7998046875,13,3,NA,0,0,9892.7998046875,9892.7998046875,0,0,0,0,9,NA,NA,0,0,NA,0,3,42,0,0,1,0
"69040",1,0,1,16,2,10,1956,12,2237,28,64807,1133,3,1,65036,3,3,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"69065",0,0,1,17,2,12,1946,NA,0,38,0,6820,3,NA,22900,18,1,1.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,30,0,0,NA,1
"69114",0,0,0,12,9,5,1933,NA,2580,50,25854.099609375,651,1,NA,139690,24,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"69129",0,1,0,16,4,10,1949,NA,1958,35,41220,5571,0,0,41220,12,3,0.300000011920929,0,0,0,0,0,0,0,0,15,NA,NA,0,0,NA,0,3,32,0,1,1,0
"69136",1,0,1,16,9,11,1932,NA,1936,51,75570,5049,1,1,105866.703125,20,3,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"69156",0,0,1,12,6,13,1950,NA,848,33,5221.2001953125,6603,0,1,7511.2001953125,NA,3,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"69157",1,0,1,17,1,10,1949,NA,2739,35,75570,4630,1,1,76486,9,1,0.400000005960464,0,0,0,0,0,0,0,0,12,NA,NA,22442,0,NA,0,1,31,0,1,1,0
"69163",1,0,1,12,11,11,1943,NA,2323,40,38930,4729,1,1,59049.94140625,14,2,0.699999988079071,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,21,0,1,1,0
"69166",1,0,1,12,5,9,1942,NA,1940,41,75570,3861,1,1,110481.046875,22,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"69193",1,0,1,12,12,10,1956,34,1676,27,34350,4375,2,1,44197,1,3,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"69208",1,0,1,17,3,13,1955,14,2400,29,32060,4072,1,1,46784.69921875,10,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"69214",0,0,1,11,6,9,1927,NA,2080,56,0,5051,0,NA,50604.421875,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,0,0,0,0,3,9,0,0,NA,0
"69260",0,0,1,16,4,13,1953,48,0,31,0,4614,1,1,96722.7265625,5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,14,16,137400,0,0,0,0,2,48,0,0,NA,1
"69261",0,0,1,14,2,13,1948,NA,288,36,4923.5,3376,2,0,82783.5,8,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"69278",1,0,1,12,5,10,1941,NA,0,43,0,6873,3,1,14885,10,4,0.800000011920929,0,0,18778,0,13740,2200,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"69288",0,0,1,17,7,10,1940,NA,1327,43,54960,260,0,0,55871.421875,18,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"69320",1,0,1,15,9,11,1956,32,2176,27,21592.41015625,4672,0,1,53652.41015625,8,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"69324",1,0,1,12,7,8,1951,24,2024,32,32060,239,4,1,43281,7,2,1.20000004768372,0,0,0,0,0,0,0,0,8,NA,NA,7593.64013671875,0,NA,0,2,24,0,1,1,0
"69328",0,0,1,16,10,11,1949,NA,0,34,0,6883,2,1,104195,5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,0,0,NA,1
"69333",1,0,1,16,5,11,1949,NA,3060,35,206184.734375,6236,3,1,210911.296875,3,2,0.600000023841858,0,0,0,0,0,0,0,0,17,17,160300,5038,0,0,0,3,41,0,1,1,0
"69361",1,0,1,12,11,8,1928,NA,2400,55,27938,3412,1,1,66868,26,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"69362",1,0,1,12,5,12,1959,4,2045,25,46372.5,6805,0,0,46372.5,6,1,0.200000002980232,0,0,0,0,0,0,0,0,12,13,32060,0,0,0,0,4,27,0,1,1,0
"69372",1,0,1,17,9,11,1948,NA,2470,35,89081,4199,1,0,124118,9,2,0.300000011920929,0,0,0,0,0,0,0,0,11,NA,NA,13176.66015625,0,NA,0,3,32,0,1,1,0
"69410",1,0,1,16,7,11,1934,NA,2500,50,59540,5707,0,0,65837.5,24,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"69411",0,0,1,7,1,7,1932,NA,1824,52,38472,4329,0,0,42403.9296875,23,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"69436",1,0,1,14,3,12,1953,31,2492,31,61830,2334,2,1,91600,5,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"69439",1,0,1,17,11,12,1945,NA,2700,38,109920,3621,0,1,194650,4,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"69441",1,0,1,12,10,9,1954,29,2122,29,29770,5078,0,1,57364.5,11,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"69480",0,0,1,17,11,12,1951,19,1960,32,22900,2471,1,1,45800,4,2,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,0,NA,1
"69485",0,0,1,12,12,10,1930,NA,640,53,9618,2151,0,1,103050,8,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"69487",0,0,1,12,3,12,1956,10,1440,28,23358,472,0,0,38758.25,2,2,0.699999988079071,0,3077.76000976562,3077.76000976562,0,0,0,0,0,12,12,101538.6015625,27480,0,0,0,3,10,0,1,1,0
"69502",0,0,1,12,3,8,1955,21,0,29,0,6077,2,1,73280,3,2,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,101339.3671875,NA,NA,0,0,2,21,0,0,NA,1
"69513",0,0,1,14,9,12,1951,4,336,32,4351,5318,2,NA,105431.6015625,11,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"69533",0,0,0,16,10,12,1924,NA,0,59,0,1785,0,1,263350,7,1,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"69564",0,0,1,17,5,8,1959,37,1525,25,36640,5949,0,0,37441.5,2,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"69606",0,0,0,17,3,10,1956,4,2480,27,17862,1741,0,1,54960,5,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,NA,1
"69619",0,0,1,12,2,11,1945,NA,964,39,9917.990234375,4729,1,1,59049.94140625,1,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"69625",1,0,1,12,11,11,1951,31,2630,32,91600,6054,2,1,95057.8984375,6,2,0.800000011920929,0,0,0,0,0,0,0,0,12,14,69146.546875,12240.0498046875,0,0,0,1,31,0,1,1,0
"69633",1,0,1,14,4,9,1955,46,1780,29,37853.69921875,6029,0,0,48433.5,6,3,0.100000001490116,0,0,0,0,0,0,0,0,16,NA,NA,51222.71875,0,NA,0,4,46,0,1,1,0
"69661",1,1,0,14,9,12,1958,34,1533,25,14885,5570,3,1,21297,3,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"69673",0,0,1,12,7,NA,1950,NA,1600,33,29770,6504,2,0,37166.69921875,15,1,0.600000023841858,0,4648.7001953125,4648.7001953125,0,0,0,0,0,12,9,20839,0,0,0,0,2,12,0,1,1,0
"69674",0,1,0,12,8,12,1937,NA,2400,46,57250,722,0,1,147705,13,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"69725",0,0,1,17,3,13,1948,NA,1840,35,33434,682,1,NA,134484.828125,6,1,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,17,10,0,0,0,0,0,1,31,0,0,NA,1
"69735",0,0,1,12,6,11,1949,NA,2241,34,52670,3618,0,0,164978.46875,5,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"69774",1,0,1,12,6,10,1953,46,1631,30,103050,2395,1,1,111294,9,1,0.400000005960464,0,6183,6183,0,0,0,0,0,12,12,0,0,0,0,0,4,46,0,0,1,0
"69783",0,0,1,16,1,11,1928,NA,618,56,6205.89990234375,2350,0,0,20172.609375,15,1,0.300000011920929,0,687,687,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"69784",0,0,1,16,8,10,1948,NA,1512,35,43510,1792,3,1,127095,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"69792",0,0,1,13,11,8,1947,NA,0,36,0,2684,4,1,55912.640625,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,10,12,0,41220,0,0,0,1,37,0,1,NA,1
"69811",0,1,0,12,3,8,1956,32,0,28,0,3237,2,1,45800,NA,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,8,11,32060,0,0,0,0,3,32,0,0,NA,1
"69871",1,0,1,15,12,11,1930,NA,2160,53,69137.390625,554,2,1,99953.921875,27,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"69876",1,0,1,12,1,11,1941,NA,2350,43,142896,4539,2,1,161445,17,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"69892",1,0,1,16,10,10,1952,24,3597,31,16421.58984375,5787,2,1,38014,5,2,0.699999988079071,0,0,0,0,0,0,0,0,12,13,61601,20610,0,0,0,2,24,0,1,1,0
"69896",0,0,0,16,5,9,1949,NA,1696,34,20610,289,0,0,22442,9,1,1,0,0,1832,0,1832,0,0,0,14,14,70990,0,0,0,0,4,4,0,1,1,0
"69898",1,0,1,12,7,9,1932,NA,2790,51,65494,6644,0,1,106084.25,25,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"69899",1,0,1,12,7,10,1956,40,1573,27,22151.169921875,362,0,0,22723.669921875,4,1,0.200000002980232,0,0,0,0,0,0,0,0,12,NA,NA,943.47998046875,0,NA,0,2,40,0,1,1,0
"69938",0,0,1,14,7,12,1958,1,240,25,27480,6346,0,NA,80150,6,1,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,14,71448,33152.328125,0,0,0,3,1,0,1,NA,1
"69946",1,0,1,16,10,9,1947,NA,2000,36,52670,1067,2,1,84455.203125,7,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"69949",1,0,1,17,11,10,1948,NA,1467,35,45800,706,1,1,68814.5,9,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"69972",0,0,1,16,9,10,1950,NA,64,33,1488.5,467,2,1,94141.8984375,6,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"69994",1,0,1,16,1,12,1942,NA,2196,42,45800,5168,2,1,59929.30078125,16,3,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"70000",0,0,1,12,3,11,1953,14,24,31,148.850006103516,1065,1,NA,96328.8515625,7,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,38930,32060,0,0,0,2,21,0,0,NA,1
"70004",1,0,1,12,9,11,1956,2,2980,27,54960,3919,0,1,94119,3,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"70005",1,0,1,12,3,12,1956,14,2562,28,45845.80078125,4793,1,1,76957.7421875,3,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"70034",1,0,1,8,5,11,1932,NA,1305,51,13911.75,4082,2,1,46816.76171875,25,3,0.800000011920929,0,329.760009765625,329.760009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"70038",0,1,0,12,8,11,1936,NA,0,47,0,6171,0,NA,19987.119140625,8,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"70049",1,0,1,13,2,8,1936,NA,1750,48,91600,5465,0,0,138018.296875,22,2,0.100000001490116,0,9160,9160,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"70067",1,0,1,14,11,11,1937,NA,1872,46,27853.26953125,2493,1,1,81986.578125,20,3,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,11,0,1,1,0
"70079",0,0,1,12,10,11,1931,NA,1612,52,23799.970703125,906,0,0,45188.5703125,4,3,0.300000011920929,0,320.600006103516,320.600006103516,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"70087",1,0,1,16,9,9,1957,26,2460,26,48090,2191,1,1,48513.6484375,5,1,0.600000023841858,0,0,0,0,0,0,0,0,12,12,26964.75,20610,0,0,0,3,42,0,1,1,0
"70099",1,0,1,16,5,10,1932,NA,2290,51,58669.80078125,5904,1,1,103966,23,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"70110",1,0,1,13,9,10,1946,NA,2024,37,30113.5,4289,3,1,53013.5,11,1,0.800000011920929,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,1,37,0,1,1,0
"70166",0,0,1,16,3,13,1954,14,1447,30,26220.5,2462,1,1,77860,5,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"70167",0,0,1,13,1,10,1929,NA,2064,55,53815,1910,0,0,55418,3,2,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"70170",1,0,1,14,5,11,1953,24,2383,30,18574.189453125,5044,2,1,49235,3,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"70181",1,0,1,12,7,10,1954,20,1937,29,48090,5327,3,1,48090,3,2,0.800000011920929,0,0,0,0,0,0,0,0,12,12,9160,2862.5,0,0,0,1,20,0,1,1,0
"70192",0,0,1,16,2,10,1956,12,2450,28,82440,3074,0,0,82462.8984375,6,1,0.300000011920929,0,0,0,0,0,0,0,0,16,16,96180,4122,0,0,0,2,12,0,1,1,0
"70258",0,0,1,12,5,10,1943,NA,0,40,0,3324,0,NA,122515,12,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"70259",0,0,1,12,7,11,1946,NA,2004,37,32060,3271,2,1,106714,5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"70263",0,0,1,12,10,7,1951,21,0,32,0,1631,3,1,76715,5,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0,4763.2001953125,0,0,0,2,21,0,0,NA,1
"70267",1,0,1,12,1,12,1959,37,2402,25,22396.19921875,1041,2,1,58624,7,1,0.800000011920929,0,5083.7998046875,5083.7998046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"70273",0,0,1,16,7,9,1951,40,420,32,3435,194,3,1,65265,4,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,0,NA,1
"70300",1,0,1,12,9,7,1957,9,2048,26,73280,4518,0,1,75460.078125,7,1,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"70318",1,0,1,8,1,3,1955,41,192,29,732.799987792969,4081,0,1,28457.830078125,4,1,0.5,0,0,21990.869140625,21990.869140625,0,0,0,0,8,NA,NA,0,0,NA,0,3,41,0,0,1,0
"70322",1,0,1,12,9,10,1947,NA,1850,36,27480,2321,2,1,41449,10,4,0.800000011920929,0,4809,4809,0,0,0,0,0,5,5,0,0,0,0,0,3,41,0,1,1,0
"70323",0,0,1,5,5,10,1927,NA,0,56,0,2515,0,1,73280,10,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"70342",0,0,1,8,2,9,1942,NA,0,42,0,819,2,0,22224.44921875,2,4,0.699999988079071,0,0,16662.0390625,0,0,2163,0,5113,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"70344",1,0,1,6,7,9,1925,NA,0,58,0,2834,0,1,29357.80078125,43,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,1,0
"70345",0,0,1,16,4,11,1950,NA,0,33,0,2164,4,1,75570,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"70348",0,0,1,16,6,12,1954,31,1791,29,29770,2334,2,1,91600,3,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,68700,25190,0,0,0,1,31,0,1,NA,1
"70360",0,0,1,9,5,9,1947,NA,2000,36,16030,1341,0,1,87936,2,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"70390",1,0,1,16,7,7,1954,36,643,29,13740,5801,0,0,39846,8,3,0.5,0,0,0,0,0,0,0,0,9,NA,NA,45.7999992370605,0,NA,0,4,36,0,1,1,0
"70401",0,0,1,12,2,8,1955,43,1600,29,15801,3199,1,0,16259,8,3,0.699999988079071,0,0,0,0,0,0,458,0,12,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"70411",1,0,1,16,9,13,1932,NA,3360,53,160300,3709,5,1,222954.40625,30,1,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"70425",0,0,1,12,9,9,1940,NA,1567,43,29089.869140625,1958,0,1,109658.9375,17,2,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"70451",1,0,1,12,5,10,1935,NA,3000,49,54960,5425,2,1,120454,25,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"70464",1,0,1,12,9,11,1955,31,3056,28,36578.171875,5842,2,1,48486.171875,5,2,1,0,0,0,0,0,0,0,0,12,14,69146.546875,12240.0498046875,0,0,0,1,31,0,1,1,0
"70487",0,0,1,14,4,11,1944,NA,1588,39,13053,933,2,1,125263,16,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"70521",0,0,1,12,9,9,1928,NA,2500,55,50380,4646,0,0,52670,29,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"70548",0,0,1,16,11,12,1949,NA,1710,34,41220,5452,2,1,160586.25,8,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,14,17,0,0,0,0,0,1,20,0,1,NA,1
"70555",1,0,1,12,1,12,1947,NA,2400,37,40991,6057,3,1,45113,11,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"70595",0,1,0,2,5,5,1925,NA,728,59,2290,2734,0,0,4809,NA,4,0.300000011920929,0,0,522.119995117188,0,0,228,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,1,0
"70612",1,0,1,16,12,13,1948,NA,1169,35,19121.5,2610,0,0,37251.4296875,5,3,0.100000001490116,0,0,0,0,0,0,0,0,8,9,53815,17175,0,0,0,2,24,0,1,1,0
"70644",0,0,1,14,8,13,1948,NA,1980,35,35495,5021,4,1,83330.8125,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"70648",0,0,1,12,5,10,1952,24,1600,32,12824,5787,2,1,38014,4,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"70652",1,0,1,12,2,8,1930,NA,1800,54,101339.3671875,6076,0,0,103629.3671875,28,2,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"70666",0,1,0,13,10,9,1949,NA,1760,34,42365,5357,1,0,46532.80078125,15,2,0.800000011920929,0,0,0,0,0,0,4167.7998046875,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"70678",1,0,1,17,9,7,1946,NA,2250,37,75570,4284,2,1,75570,7,1,0.600000023841858,0,0,0,0,0,0,0,0,12,12,3893,0,0,0,0,2,48,0,1,1,0
"70697",1,0,1,12,7,9,1953,46,4166,30,86065.0703125,5640,1,1,164009.796875,4,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
