"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"47353",0,0,1,17,1,12,1944,1450,35,47560,5463,2,1,100696,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,1,NA,1
"47366",0,0,1,10,11,8,1952,0,26,0,1362,2,0,12792,1,0.5,0,0,14248.3203125,0,12792,444,0,0,8,11,49200,0,0,0,0,1,37,NA,0,0,1,0
"47371",1,0,1,16,7,12,1926,2423,54,88727.28125,2247,0,0,120871.28125,30,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,71,0,1,1,0
"47379",0,0,1,13,2,11,1952,1989,27,28536,580,0,NA,94300,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"47386",0,0,1,12,11,12,1923,2064,55,26764.80078125,3934,0,1,93020.796875,25,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,NA,1
"47430",1,0,1,17,8,13,1953,2572,25,52480,3826,0,0,52496.3984375,5,0.300000011920929,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,6,44,0,1,1,0
"47441",0,0,1,13,12,12,1948,2040,30,33620,3502,1,0,38212,7,0.5,0,0,0,0,0,0,3280,0,NA,NA,NA,NA,NA,NA,0,3,1,88,0,1,1,0
"47446",1,0,1,16,7,12,1944,1837,34,65600,2755,1,1,72242,13,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,49,0,1,1,0
"47472",0,0,1,17,3,8,1953,1840,26,40508,2035,0,0,40508,6,0.300000011920929,0,0,0,0,0,0,0,0,16,12,32800,0,0,0,0,2,14,87,0,1,1,0
"47502",1,0,1,12,NA,7,NA,2460,26,36080,5816,1,0,38048,4,0.400000005960464,0,0,0,0,0,0,0,0,11,NA,NA,16400,0,NA,0,3,39,61,0,1,1,0
"47524",0,0,1,17,10,10,1942,1846,36,75440,1482,2,1,155472,16,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"47530",0,0,1,17,3,13,1946,1456,33,45920,4443,3,1,85280,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,1,NA,1
"47553",0,0,1,12,3,10,1929,1300,50,0,3350,0,1,12477.1201171875,2,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"47557",1,0,1,17,7,10,1953,640,25,3847.43994140625,3352,0,0,3847.43994140625,4,0.5,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,1,31,NA,1,0,1,0
"47624",1,0,1,16,10,10,1943,3860,35,49200,4900,2,1,72816,14,0.5,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,1,29,71,0,1,1,0
"47625",0,0,1,12,4,9,1949,1500,30,8200,4913,3,1,86920,1,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"47638",1,0,1,12,10,13,1951,2537,27,44444,5985,2,1,44444,6,0.699999988079071,0,0,0,0,0,0,0,0,NA,8,16072,NA,NA,0,0,2,13,40,0,1,1,0
"47650",0,0,1,16,2,10,1952,1523,27,13323.3603515625,2071,0,0,13323.3603515625,6,0.300000011920929,0,0,0,0,0,0,0,0,16,NA,NA,3444,0,NA,0,4,4,61,0,1,1,0
"47668",1,0,1,10,10,8,1952,2150,26,26486,5533,3,1,48544,6,1,0,0,0,0,0,0,0,0,12,12,16400,22304,0,0,0,2,34,51,0,1,1,0
"47677",1,0,1,12,8,9,1920,2160,58,113488,5464,0,1,172528,38,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,40,0,1,1,0
"47695",0,0,1,12,12,10,1926,1793,52,31488,684,0,0,116059.5234375,20,0.600000023841858,0,0,17003.51953125,17003.51953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,86,0,1,1,0
"47731",0,0,1,17,4,12,1952,280,26,1312,2559,1,1,68224,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"47738",1,0,1,12,6,10,1949,2064,29,52480,5287,2,1,57242.55859375,8,0.699999988079071,0,0,0,0,0,0,0,0,8,NA,NA,17712,0,NA,0,2,13,44,0,1,1,0
"47767",0,0,1,14,3,9,1948,0,31,0,4206,2,1,34768,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,NA,1
"47822",0,0,1,12,1,10,1941,490,38,8528,4770,2,1,137760,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"47846",1,0,1,17,3,10,1952,1760,27,42312,5484,1,1,72816,6,0.400000005960464,0,0,0,0,0,0,0,0,12,16,34440,12136,0,0,0,3,39,87,0,1,1,0
"47868",0,0,1,12,3,7,1923,2080,56,22304,4762,0,0,22304,10,0.100000001490116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,33,0,1,1,0
"47879",0,1,0,5,4,7,1927,1375,54,13120,1079,0,1,42148,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,1,NA,1
"47888",0,0,1,14,10,11,1935,520,42,6560,3949,3,1,108240,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"47895",0,0,1,14,9,11,1949,1980,29,11480,3785,0,0,18617.279296875,8,0.300000011920929,0,4513.27978515625,4513.27978515625,0,0,0,0,0,12,NA,NA,10295.919921875,0,NA,0,4,4,42,0,1,1,0
"47921",1,0,1,12,9,10,1949,2988,29,55924,427,2,1,73557.28125,4,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,40,0,1,1,0
"47932",1,0,1,17,7,11,1932,2585,45,NA,4870,1,NA,135201.59375,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,NA,1,1,NA,0
"47934",0,0,1,13,12,13,1942,2257,36,33311.6796875,1045,2,NA,95431.6015625,13,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"47936",1,0,1,14,9,13,1932,2820,46,108240,3819,3,1,118080,25,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"47954",1,0,1,16,11,10,1951,1984,27,65600,1991,2,1,79376,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,88,0,1,1,0
"47976",1,1,0,3,7,9,1918,0,60,0,5069,0,1,49449.28125,39,0.300000011920929,0,0,14760,14760,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"48001",0,0,1,12,3,9,1945,257,34,4674,2861,1,NA,45018,16,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"48026",0,0,1,12,5,11,1937,2133,42,32800,789,1,1,105616,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,1,NA,1
"48057",1,0,1,17,7,10,1945,3196,33,95120,5389,2,1,131528,12,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,88,0,1,1,0
"48065",0,0,1,16,1,11,1921,2016,58,80258.3203125,1179,0,0,107521.6796875,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,92,0,1,1,0
"48070",1,1,0,7,10,9,1932,1728,46,26240,1714,1,1,30907.439453125,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,57,0,1,1,0
"48076",1,0,1,9,NA,9,NA,1880,50,32603.19921875,2682,0,1,169576,31,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,81,0,1,1,0
"48082",0,NA,NA,12,NA,10,NA,2696,40,29021.439453125,5465,1,NA,101680,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,1,NA,1
"48090",0,0,1,17,8,10,1922,1600,55,75440,1406,0,1,160720,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,0,1,NA,1
"48100",0,1,0,11,7,9,1932,945,46,10168,3190,4,0,22572.9609375,20,1.20000004768372,0,0,1338.23999023438,0,0,408,0,0,NA,NA,NA,NA,NA,NA,0,3,8,NA,0,0,1,0
"48102",0,0,1,4,NA,0,NA,1936,53,26131.759765625,2588,0,0,31051.759765625,14,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,86,0,1,1,0
"48103",1,0,1,14,9,11,1951,2083,27,54120,409,1,1,58056,6,0.600000023841858,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,3,45,31,0,1,1,0
"48140",0,0,1,13,9,8,1942,2033,36,53464,3824,2,NA,107551.203125,13,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,NA,0,1,NA,1
"48181",0,0,1,17,1,12,1950,1210,29,29520,4216,0,0,31202.640625,7,0.200000002980232,206.639999389648,0,206.639999389648,0,0,0,0,0,12,12,41984,0,0,0,0,2,24,61,0,1,1,0
"48182",1,0,1,13,NA,9,NA,1920,32,90200,3570,2,1,139400,12,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,71,0,1,1,0
"48186",1,0,1,14,6,9,1930,2150,48,92660,5175,1,1,191060,27,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,92,0,1,1,0
"48188",1,0,1,13,1,12,1952,2205,27,78720,4919,3,0,81055.359375,6,1,0,0,0,0,0,0,0,0,12,8,0,16072,0,0,0,1,29,61,0,1,1,0
"48227",0,0,1,10,4,11,1931,NA,48,0,1766,0,NA,55432,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,0
"48238",0,0,1,7,2,10,1939,1732,40,19024,4008,3,0,28962.400390625,6,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,62,0,1,1,0
"48256",1,0,0,12,4,6,1950,2500,27,49200,1502,2,1,78720,5,1,0,0,0,0,0,0,0,0,8,8,3280,10824,0,0,0,4,4,33,0,1,1,0
"48352",1,0,1,11,7,7,1951,1288,27,13120,5613,3,1,19496.3203125,6,1.29999995231628,0,4736.31982421875,9344.7197265625,0,0,905,0,500,7,7,31570,0,0,0,0,4,36,81,0,1,1,0
"48357",1,0,1,12,3,11,1949,4160,30,75440,3821,3,1,83968,9,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,21,0,1,1,0
"48371",1,0,1,17,NA,12,NA,2025,33,49200,2394,0,1,127920,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,86,0,1,1,0
"48375",1,0,1,14,9,9,1953,2794,25,72160,863,2,1,75899.203125,5,0.800000011920929,0,0,0,0,0,0,0,0,12,10,123656,0,0,0,0,2,21,30,0,1,1,0
"48377",1,0,1,17,3,10,1948,1960,31,59040,446,0,1,79048,10,0.400000005960464,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,2,21,NA,0,1,1,0
"48398",0,NA,NA,10,4,8,1943,0,36,0,4163,3,NA,52109.359375,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,0,NA,1
"48419",0,0,1,16,12,7,1953,1584,25,31816,2465,0,1,66301.921875,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,60680,107721.7578125,0,0,0,3,42,NA,0,1,NA,1
"48433",1,0,1,17,11,11,1927,2771,51,78720,1747,2,1,109650.3984375,31,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,87,0,1,1,0
"48468",0,1,0,14,10,4,1951,2040,27,22960,5040,1,1,45264,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,17056,0,NA,0,3,10,NA,0,1,NA,1
"48472",1,0,0,16,8,5,1933,1980,45,65600,3469,1,1,122803.203125,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,44,0,1,1,0
"48520",0,1,0,8,11,9,1920,825,58,7052,3313,0,0,8826.48046875,37,0.400000005960464,0,0,2532.15991210938,0,1141.43994140625,424,0,0,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,1,0
"48546",0,0,1,12,6,10,1952,1770,26,39360,5798,0,NA,102992,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"48548",1,0,1,12,4,10,1923,1980,55,68880,1922,1,1,74620,34,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,40,0,1,1,0
"48578",0,0,1,12,3,12,1934,1680,42,21861.19921875,1745,3,1,81111.1171875,13,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"48620",0,0,1,16,7,7,1950,0,28,0,817,1,1,71307.203125,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,0,NA,1
"48637",1,0,1,17,6,11,1931,2750,47,82000,4736,0,0,128658,26,0.400000005960464,0,0,0,0,0,0,0,0,14,NA,NA,0,0,NA,0,3,23,87,0,1,1,0
"48639",1,0,1,16,12,8,1944,3900,34,18204,1116,3,1,61008,13,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,86,0,1,1,0
"48679",0,0,1,12,2,9,1946,390,33,3772,1481,2,1,90036,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,1,NA,1
"48682",0,0,1,12,7,11,1927,0,51,0,1606,0,0,9485.759765625,3,0.300000011920929,0,0,4644.47998046875,3857.28002929688,0,240,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"48687",0,0,1,13,3,10,1949,2880,30,37916.80078125,826,0,0,37916.80078125,11,0.100000001490116,0,0,0,0,0,0,0,0,12,12,29520,0,0,0,0,3,39,71,0,1,1,0
"48693",0,0,1,7,5,10,1953,NA,25,0,479,0,0,36408,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0,8528,0,0,0,2,21,NA,0,0,NA,0
"48712",1,0,1,13,4,12,1922,1840,56,82000,508,0,1,101680,34,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,71,0,1,1,0
"48724",0,1,0,7,NA,0,NA,0,51,0,295,0,0,5982.72021484375,6,0.300000011920929,0,0,1849.92004394531,0,0,564,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,1,0
"48731",0,0,1,15,6,8,1948,120,30,262.399993896484,3161,3,0,40632.640625,2,0.5,0,0,21018.240234375,21018.240234375,0,0,0,0,12,8,49200,0,0,0,0,2,21,NA,0,0,1,0
"48734",0,0,1,12,11,11,1937,1804,40,34440,5417,1,1,206640,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"48739",0,NA,NA,12,NA,12,NA,0,34,0,4333,2,NA,159736,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"48749",1,0,1,12,6,9,1939,2410,39,91840,1167,2,1,94792,18,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,62,0,1,1,0
"48762",1,1,0,12,NA,10,NA,NA,30,NA,6350,2,NA,32800,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,10,NA,NA,NA,NA,0
"48777",1,0,1,17,8,11,1943,2052,35,124312,2531,0,0,126280,15,0.200000002980232,0,0,0,0,0,0,0,0,11,NA,NA,24367.119140625,0,NA,0,2,12,NA,0,1,1,0
"48781",1,0,1,16,7,10,1922,1500,57,41000,3512,0,1,237144,35,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,71,0,1,1,0
"48809",1,0,1,4,8,1,1948,0,30,0,1734,1,1,2296,9,0.800000011920929,0,0,1180.80004882812,0,328,260,0,0,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,1,0
"48853",0,0,1,12,8,10,1925,2040,53,31160,289,0,1,67896,30,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"48858",1,0,1,10,12,10,1937,2134,41,28864,159,2,1,42640,24,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,51,0,1,1,0
"48865",1,0,1,13,1,10,1934,2695,45,50807.19921875,5770,0,1,3.27999997138977,24,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,11,0,1,1,0
"48869",0,1,0,11,2,0,1930,1320,49,2706,387,1,0,6996.240234375,22,0.5,0,0,7462,0,0,967,0,1308,NA,NA,NA,NA,NA,NA,0,3,17,83,0,1,1,0
"48913",1,0,1,12,4,11,1933,2565,46,72160,6146,0,1,187091.203125,25,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,44,0,1,1,0
"49000",1,0,1,16,NA,7,NA,1944,33,85280,2283,1,1,85949.1171875,8,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,44,0,1,1,0
"49012",0,0,1,17,8,12,1924,0,54,0,3760,0,1,212708,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"49043",0,1,0,11,9,9,1934,0,44,0,4581,6,1,44840.87890625,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"49069",1,0,1,14,6,8,1952,3089,26,32800,2440,1,1,32800,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,91,0,1,1,0
"49079",0,0,1,17,8,10,1941,924,37,15744,3234,2,1,88396,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"49085",0,1,0,17,8,10,1950,1431,28,34112,78,2,1,71504,4,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,0,0,0,0,3,17,NA,0,1,NA,1
"49105",0,0,1,17,10,12,1945,1240,33,62320,2394,0,1,127920,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"49130",1,0,1,12,11,10,1927,155,52,27880,4307,2,1,70520,32,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,51,0,1,1,0
"49156",1,0,1,6,NA,11,NA,4,52,65.5999984741211,6008,0,0,10496,26,0.5,10430.400390625,0,10430.400390625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,1,0
"49159",0,0,1,12,4,9,1919,2442,60,3627.67993164062,155,0,0,9521.83984375,38,0.200000002980232,0,0,4470.64013671875,4470.64013671875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,NA,0,0,1,0
"49166",1,0,1,11,11,11,1922,2976,56,86920,2641,0,1,87248,35,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,61,0,1,1,0
"49190",0,0,1,12,9,10,1926,0,54,0,1757,1,1,113488,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"49199",0,0,1,16,1,13,1931,0,49,0,505,0,1,104304,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,0,0,NA,1
"49289",1,0,1,17,5,11,1949,2252,29,46280.80078125,5551,0,0,46608.80078125,8,0.5,0,0,0,0,0,0,0,0,12,NA,NA,19680,0,NA,0,4,2,56,0,1,1,0
"49350",0,0,1,12,9,11,1953,1800,25,29520,1118,0,1,79376,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,0,1,NA,1
"49361",1,0,1,12,5,10,1934,1740,44,42807.28125,4408,1,1,66095.28125,22,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,40,0,1,1,0
"49394",0,0,1,12,7,10,1948,1840,31,29192,1655,0,0,29192,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,31,0,1,1,0
"49437",0,0,1,14,10,11,1945,10,33,164,312,2,1,63304,9,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,1,NA,1
"49448",1,0,1,12,6,12,1921,2000,57,63632,2887,0,1,66256,36,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,49,0,1,1,0
"49453",0,0,1,12,5,11,1929,1000,50,14760,5793,0,NA,25649.599609375,17,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,0,0,NA,1
"49459",0,0,1,16,3,10,1952,1985,27,45920,2661,0,1,96104,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,111520,28864,0,0,0,2,34,NA,0,1,NA,1
"49492",1,0,1,16,11,11,1942,2115,36,59040,3472,3,1,86264,13,0.800000011920929,0,820,820,0,0,0,0,0,NA,16,137104,NA,NA,0,0,1,38,33,0,1,1,0
"49494",1,0,1,16,12,11,1923,2064,55,98400,4925,0,1,157440,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,71,0,1,1,0
"49498",1,0,1,12,NA,9,NA,3688,30,45920,4702,1,1,97514.3984375,7,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,87,0,1,1,0
"49504",0,1,0,14,NA,10,NA,600,29,32800,6350,2,NA,32800,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,14,86116.3984375,0,0,0,0,3,10,NA,0,0,NA,1
"49523",1,0,1,12,8,10,1946,1819,32,80058.2421875,1223,1,1,106327.7578125,13,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,55,0,1,1,0
"49535",1,0,1,15,2,11,1928,1200,51,82000,5742,0,1,140777.59375,29,0.300000011920929,0,3017.60009765625,3017.60009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,51,0,1,1,0
"49561",1,0,1,14,1,12,1937,2000,42,61992,581,2,1,73472,18,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,92,0,1,1,0
"49574",0,0,1,17,9,13,1934,0,44,0,6091,0,1,120540,20,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,0,NA,1
"49578",0,1,0,11,5,11,1947,774,32,5904,2970,3,1,43896.23828125,4,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,0,NA,1
"49590",1,1,0,12,NA,7,NA,3078,26,42640,5522,0,1,75449.84375,6,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,NA,0,1,1,0
"49592",0,0,1,12,8,11,1946,0,33,0,2489,2,1,55760,6,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"49601",1,0,1,14,4,12,1951,2976,27,11440.6396484375,1115,2,1,18696,6,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,81,0,1,1,0
"49607",0,0,1,14,11,10,1933,2205,45,12263.919921875,704,1,1,43296,18,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,1,NA,1
"49617",0,0,1,12,10,11,1947,0,31,0,2890,3,1,131163.921875,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,4,36,NA,0,0,NA,1
"49646",1,0,1,14,1,9,1949,3640,30,38769.6015625,2310,1,1,75669.6015625,9,0.400000005960464,0,0,0,0,0,0,0,0,16,NA,NA,27843.919921875,0,NA,0,3,32,61,0,1,1,0
"49647",1,0,1,17,11,10,1949,2225,29,127920,1142,0,1,193520,8,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,88,0,1,1,0
"49654",1,0,1,16,1,8,1950,2048,29,72160,3145,1,1,118145.6015625,3,0.600000023841858,0,0,0,0,0,0,0,0,12,12,52480,6560,0,0,0,2,21,32,0,1,1,0
"49662",0,0,1,12,3,11,1950,696,28,9840,2320,3,1,75768,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,12,96596,38999.19921875,0,0,0,2,13,NA,0,1,NA,1
"49663",1,0,1,4,7,10,1944,NA,34,0,3437,0,0,68788.15625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,3,42,NA,1,0,NA,0
"49682",0,0,1,12,11,11,1952,1715,26,36080,1692,0,1,91840,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,11,85280,22304,0,0,0,1,31,NA,0,1,NA,1
"49687",1,0,1,12,9,11,1953,1605,25,40344,3128,0,1,72166.5625,4,0.400000005960464,0,7222.56005859375,7222.56005859375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,31,0,1,1,0
"49692",1,0,1,12,4,10,1949,2331,30,56373.359375,4105,2,1,72422.3984375,8,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,40,0,1,1,0
"49708",0,0,1,12,9,9,1919,1720,58,2361.60009765625,2860,0,0,12237.6796875,NA,0.400000005960464,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,3,3,61,0,1,1,0
