"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"18949",0,0,1,14,11,11,1936,1627,55,56000,2546,0,1,256690,26,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"18963",1,0,1,11,3,8,1946,1464,45,12600,6905,0,0,12600,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"18965",0,0,1,16,1,12,1948,1616,43,50750,5598,0,1,98000,19,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"18996",1,0,1,12,3,10,1959,2607,32,10500,3301,0,1,36750,13,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,29,0,1,1,0
"19026",0,0,1,9,5,7,1931,1591,60,11375,1321,0,1,34090,20,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"19033",1,0,1,16,4,8,1958,2470,32,109928,818,2,1,109718,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"19046",0,0,1,13,7,11,1953,1074,37,3500,7115,2,1,62037.5,8,1,0,0,0,0,0,NA,0,0,10,12,NA,NA,NA,NA,0,2,24,0,1,NA,1
"19053",0,0,1,12,6,8,1961,1316,29,42409.5,4569,1,0,51072,11,1,0,1050,1050,0,0,0,0,0,12,12,47916.75,39287.5,0,0,0,2,12,0,0,1,0
"19061",1,NA,NA,12,10,10,1948,90,41,0,1890,2,NA,34517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,0
"19070",1,0,1,16,8,12,1952,2040,38,70000,8045,3,1,142800,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,1,0
"19073",1,0,1,17,8,12,1941,2695,48,91000,8128,0,1,777000,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"19104",0,0,1,12,5,8,1940,1920,50,39287.5,7878,0,1,87204.25,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"19107",0,0,1,16,4,13,1953,1004,38,17237.5,4494,4,1,96162.5,11,2,0,0,0,0,0,NA,0,0,16,17,128339.75,0,0,0,0,2,14,0,1,NA,1
"19138",0,1,0,10,2,NA,1965,NA,26,NA,1281,2,1,25336.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,NA,NA,NA,0
"19142",0,0,1,13,12,9,1956,1840,34,36750,4533,0,NA,86100,14,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"19163",1,0,1,8,2,11,1938,2192,53,63000,2817,4,1,106820,29,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"19171",0,0,1,14,6,10,1960,0,30,0,284,1,1,63000,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"19178",0,0,1,17,2,9,1965,740,26,12250,7090,0,0,34650,7,2,0,0,0,0,0,0,0,0,NA,16,40950,NA,NA,0,0,2,34,0,1,1,0
"19179",1,0,1,16,11,9,1962,3800,28,28000,6852,2,1,64750,4,2,0,0,0,0,0,0,0,0,12,17,63659.75,7644,0,0,0,2,24,0,1,1,0
"19184",1,0,1,12,9,9,1933,0,58,0,7604,0,1,41347.25,25,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,1,0
"19208",1,0,1,17,2,12,1960,2189,31,94500,4773,0,1,139562.5,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"19215",1,0,0,12,4,9,1935,1990,56,51100,7686,0,1,144550,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"19221",1,0,1,12,4,9,1952,2430,39,52500,7224,3,1,54075,14,2,0,0,0,0,0,0,0,0,7,8,22750,0,0,0,0,4,30,0,1,1,0
"19223",0,0,1,14,4,10,1956,1744,35,NA,5149,0,NA,107318.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,0
"19248",1,0,1,12,4,10,1957,2150,34,71750,3254,2,1,108500,10,2,0,0,0,0,0,0,0,0,12,NA,NA,25200,0,NA,0,3,42,0,1,1,0
"19252",0,0,1,12,9,8,1952,1998,39,13825,3103,4,NA,39025,12,2,0,0,0,0,0,NA,0,0,12,NA,NA,NA,0,NA,0,3,32,0,1,NA,1
"19280",0,0,1,14,10,10,1957,1620,33,19250,4687,2,1,61950,9,1,0,0,0,0,0,NA,0,0,8,12,59500,15750,0,0,0,1,18,0,1,NA,1
"19307",1,0,1,12,3,8,1957,1940,34,35000,4445,2,1,43268.75,9,2,0,218.75,218.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"19312",1,0,1,14,12,8,1949,1741,41,25655,5272,2,1,46795,17,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"19314",1,0,1,12,11,11,1936,2480,54,57925,5897,0,1,102025,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"19316",0,0,1,12,12,9,1951,995,38,10500,2941,1,1,97352.5,8,3,0,0,0,0,0,NA,0,0,12,NA,NA,11375,0,NA,0,2,21,0,1,NA,1
"19359",1,0,1,16,2,10,1949,3630,42,69741,6363,2,1,98875,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"19378",1,0,1,16,4,8,1945,1476,47,18424,6747,1,1,105694.75,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"19390",1,0,1,17,1,11,1959,2084,32,51625,8492,0,0,52692.5,12,3,0,0,0,0,0,0,0,0,16,17,22750,73500,0,0,0,1,6,0,1,1,0
"19414",0,1,0,12,12,5,1943,1680,47,37625,6944,0,0,37625,19,3,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,8,0,1,1,0
"19437",0,0,1,12,8,1,1960,0,30,0,885,2,NA,35700,NA,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"19454",0,0,1,17,4,12,1959,1680,32,50750,2452,0,0,54250,6,3,0,0,0,0,0,0,0,0,13,17,0,53900,0,0,0,1,31,0,1,1,0
"19466",0,0,1,12,12,7,1953,2000,37,21000,2967,3,1,41125,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"19475",1,0,1,16,12,11,1947,2450,43,70000,3589,1,1,131075,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"19484",0,0,1,14,1,11,1959,3472,31,31500,6755,0,1,71575,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"19487",1,0,1,16,3,12,1952,2073,38,54250,1123,0,0,54279.75,15,2,0,0,0,0,0,0,0,0,17,NA,NA,0,0,NA,0,1,20,0,1,1,0
"19519",0,1,0,12,9,10,1951,2080,30,NA,899,1,0,37793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,0
"19524",1,0,1,17,9,11,1951,2783,39,385000,2090,2,1,820750,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"19526",0,NA,NA,12,9,12,1952,NA,38,0,1219,1,0,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,0
"19531",1,0,1,16,12,10,1946,1330,44,115500,528,0,1,114800,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"19532",0,0,1,12,1,8,1947,0,44,0,2673,2,NA,43575,19,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,NA,1
"19565",0,0,1,12,10,10,1945,0,45,0,2792,1,1,92400,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"19569",1,0,1,17,5,11,1964,NA,27,NA,3683,0,0,203000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,16,119000,0,0,0,1,2,34,NA,NA,NA,0
"19597",1,0,1,16,8,12,1932,2490,58,105000,4953,0,1,167387.5,34,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"19633",1,0,1,16,10,12,1960,2450,30,52500,492,1,1,96250,8,2,0,0,0,0,0,0,0,0,17,15,133164.5,71039.5,0,0,0,3,45,0,1,1,0
"19680",0,0,1,12,12,6,1944,0,46,0,8928,2,1,33250,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"19696",1,0,1,14,7,9,1956,2750,35,105000,8790,1,1,110600,9,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"19704",1,0,1,17,11,11,1943,3060,47,157500,4524,0,1,203000,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"19714",0,0,1,17,6,12,1946,480,44,5250,6683,2,1,84105,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"19723",0,0,1,17,8,10,1955,1158,35,45500,6411,1,1,192500,13,2,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,1,20,0,1,NA,1
"19743",1,0,1,17,10,9,1932,2754,58,63659.75,8246,0,1,140000,35,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"19761",0,0,1,12,5,1,1961,1575,30,26250,7746,1,NA,51758,NA,3,0,1750,1750,0,0,NA,6258,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"19769",1,0,1,16,8,8,1932,3571,58,59617.25,8682,0,1,175000,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"19785",0,0,1,16,12,12,1944,1253,46,101472,5748,1,0,122500,22,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"19790",1,0,1,17,4,13,1959,3084,32,148750,1804,1,1,206062.5,8,3,0,0,0,0,0,0,0,0,14,12,0,4375,0,0,0,2,12,0,1,1,0
"19821",1,0,1,17,8,8,1950,1960,40,26250,4338,1,1,42350,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"19846",0,0,1,17,7,9,1945,2250,45,69650,3454,1,1,159075,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"19881",0,0,1,12,7,11,1961,2000,29,49875,6583,2,1,141750,11,2,0,0,0,0,0,NA,0,0,12,14,50050,21000,0,0,0,3,9,0,1,NA,1
"19882",0,0,1,12,7,10,1959,2600,31,89250,7356,0,0,98700,12,2,0,0,0,0,0,0,0,0,14,17,113041.25,59500,0,0,0,6,NA,0,1,1,0
"19892",0,0,1,12,8,9,1951,1830,39,33600,974,1,NA,189393.75,16,2,0,0,0,0,0,NA,3675,0,11,NA,NA,5073.25,0,NA,0,3,45,0,1,NA,1
"19896",0,0,1,17,7,10,1949,1604,41,30625,5217,1,1,78750,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"19901",1,0,1,13,8,10,1953,1392,38,14000,7712,0,1,26775,14,3,0,2625,2625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"19941",1,0,1,12,2,10,1966,1360,25,NA,2677,0,0,51145.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,26250,0,NA,0,2,12,0,1,NA,0
"19942",0,0,1,12,12,10,1952,2346,38,26250,5692,1,NA,43750,14,2,0,0,0,0,0,NA,0,0,13,NA,NA,0,0,NA,0,2,15,0,1,NA,1
"19943",1,0,1,14,12,11,1941,3020,49,30625,1898,2,1,44075.5,25,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"19946",1,0,1,17,5,12,1931,0,58,0,2323,1,1,32900,33,4,0,0,21000,21000,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"19950",0,0,1,12,11,12,1935,0,55,0,1721,0,NA,81037.25,31,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"19971",1,0,1,15,5,10,1950,1992,41,61250,6510,2,1,78750,17,1,0,0,0,0,0,0,0,0,11,11,15750,0,0,0,0,4,36,0,1,1,0
"19979",1,0,1,17,1,12,1950,2500,41,168000,7528,0,1,193637.5,17,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,4,0,1,1,0
"19990",0,0,1,13,5,12,1944,1912,47,31500,6248,0,NA,327250,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"19992",0,0,1,12,8,10,1940,2491,50,15303.75,3676,1,0,55860,30,3,0,0,15645,15645,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"19995",1,0,1,12,9,11,1961,2430,29,36575,1888,0,0,42875,5,1,0,0,0,0,0,0,0,0,13,10,22750,35000,0,0,0,4,4,0,1,1,0
"20001",0,0,1,12,4,12,1944,1650,47,35000,3680,0,NA,163315.25,18,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"20028",0,0,1,17,2,12,1966,0,25,0,199,2,1,158900,1,1,0,0,0,0,0,NA,0,0,NA,16,NA,NA,NA,NA,0,5,50,0,0,NA,1
"20039",1,0,1,11,3,5,1965,0,26,0,7166,2,1,12026,1,4,0,0,11739,0,7371,2496,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"20046",1,0,1,14,11,12,1950,2352,40,57750,5618,1,1,85093.75,16,2,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,2,34,0,1,1,0
"20047",1,0,1,12,11,10,1945,1750,45,21656.25,1557,1,1,169750,27,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"20049",1,0,1,17,9,11,1945,2056,45,105000,1847,0,1,146191.5,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"20063",1,0,1,12,12,9,1942,2284,48,72450,3454,1,1,159075,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"20073",1,0,1,14,11,12,1958,2044,32,26250,1995,0,0,26250,8,3,0,0,0,0,0,0,0,0,11,12,18375,28000,0,0,0,1,31,0,1,1,0
"20114",1,0,1,17,12,13,1961,2420,29,122500,940,2,1,127837.5,5,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"20115",1,0,1,12,8,7,1955,2480,35,42000,5420,0,1,67375,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,1,0
"20117",0,0,1,17,5,12,1953,0,38,0,7869,2,1,92750,12,2,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,3,16,1,0,NA,1
"20121",0,0,1,16,3,10,1942,1010,49,24150,3234,2,1,98043.75,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"20132",0,0,1,12,9,12,1949,3060,42,21000,6520,2,NA,85750,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"20142",1,0,1,12,9,7,1960,2080,30,NA,8057,0,0,112875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,18324.25,28000,0,0,0,3,9,0,1,NA,0
"20159",1,0,1,12,1,11,1955,2044,36,29925,3369,2,1,56175,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"20162",0,0,1,17,9,9,1964,1872,26,14000,8883,0,0,14000,8,2,0,0,0,0,0,0,0,0,14,NA,NA,43750,0,NA,0,4,5,0,1,1,0
"20176",1,0,1,16,5,11,1950,2160,40,64750,4605,2,1,76912.5,16,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,43,0,1,1,0
"20187",1,0,1,16,6,12,1957,1980,33,53205.25,4267,2,1,93955.75,10,3,0,0,0,0,0,0,0,0,13,16,126000,52500,0,0,0,3,16,0,1,1,0
"20195",0,0,1,16,10,11,1957,236,33,3948,8447,3,1,93154.25,7,1,0,0,0,0,0,NA,0,0,12,12,42000,29750,0,0,0,4,4,0,0,NA,1
"20203",0,0,1,14,12,11,1933,1860,57,35000,8488,0,1,122500,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"20207",1,0,1,12,2,12,1953,1955,38,70000,7869,2,1,92750,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"20211",0,0,1,17,3,9,1954,1520,37,38500,7427,2,1,72450,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"20251",0,0,1,16,9,11,1963,2116,27,68250,2581,1,1,85750,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"20257",0,0,1,17,12,12,1952,1372,38,28000,356,0,1,149450,12,1,0,4200,4200,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"20268",0,0,1,12,12,9,1957,706,33,4770.5,414,3,1,69734,5,2,0,0,0,0,0,NA,0,0,12,12,52500,0,0,0,0,1,20,0,1,NA,1
"20271",0,1,0,11,12,7,1939,1712,51,6020,1410,0,NA,39312,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"20273",1,0,1,16,1,11,1964,2080,27,NA,8722,1,0,213696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,16,73500,66500,0,0,0,3,9,0,1,NA,0
"20290",0,0,1,13,2,8,1939,0,52,0,1769,0,1,75824,9,3,0,0,13524,13524,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"20313",1,0,1,12,10,10,1937,3000,53,37625,1199,0,1,176750,29,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"20317",1,0,1,17,1,12,1957,2904,34,273000,3390,4,1,275450,8,2,0,0,0,0,0,0,0,0,12,NA,NA,38500,0,NA,0,4,4,0,1,1,0
"20344",1,0,1,13,6,8,1966,1935,25,63000,3578,0,0,153300,7,2,0,2800,2800,0,0,0,0,0,12,11,NA,56000,0,0,0,3,32,0,1,1,0
"20385",0,0,1,14,9,11,1945,654,45,4200,5041,2,1,79502.5,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"20394",1,0,1,13,1,12,1949,2750,42,70000,2405,2,1,97650,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"20396",0,0,1,16,3,11,1961,2000,30,43750,3708,2,1,87500,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"20412",1,0,1,16,10,9,1951,2000,39,26468.75,3377,0,1,45720.5,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"20423",1,0,1,12,9,12,1959,2570,31,42000,754,1,1,66850,7,3,0,0,0,0,0,0,0,0,NA,14,NA,NA,NA,NA,0,2,13,0,1,1,0
"20444",1,0,1,12,8,11,1959,1960,31,56000,452,2,1,79800,7,2,0,0,0,0,0,0,0,0,16,10,0,57750,0,0,0,3,39,0,1,1,0
"20456",1,0,1,12,12,11,1942,2585,48,62125,6745,0,1,118125,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"20480",0,0,1,12,8,12,1963,1384,27,10540.25,2990,2,0,27475,4,2,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,37,0,1,1,0
"20485",0,0,1,12,6,9,1958,2092,33,68250,222,1,1,125300,9,3,0,1050,1050,0,0,NA,0,0,NA,6,15750,NA,NA,0,0,2,21,0,1,NA,1
"20497",0,0,1,12,1,9,1931,0,60,0,4895,0,1,201250,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"20499",1,0,1,17,8,12,1938,3144,52,271250,6248,0,1,327250,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"20500",1,0,1,14,2,8,1962,2000,29,28875,985,2,1,43400,4,2,0,0,0,0,0,0,0,0,12,NA,NA,51625,0,NA,0,2,24,0,1,1,0
"20503",1,0,1,12,3,7,1957,2024,34,35311.5,7257,2,1,35500.5,10,1,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,2,24,0,1,1,0
"20507",1,0,1,12,9,9,1962,1040,28,16660,8254,1,1,58625,10,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"20528",0,0,1,15,6,11,1948,NA,42,NA,366,0,NA,96687.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,0
"20534",0,0,1,14,5,11,1931,576,59,875,3720,0,1,32375,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"20538",1,0,1,12,3,8,1959,2450,31,57750,173,2,1,57750,7,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"20551",0,0,1,12,3,8,1958,460,33,7000,4459,1,NA,31675,2,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,3,35,0,1,NA,1
"20567",1,0,1,10,1,13,1942,0,49,0,3008,0,1,3500,21,2,0,0,3906,0,0,2232,0,0,9,NA,NA,0,0,NA,0,2,26,0,0,1,0
"20574",0,0,1,16,6,9,1957,1715,33,47250,6297,0,1,138250,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"20579",0,0,1,14,10,12,1958,2000,32,17500,7086,0,1,68250,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"20580",1,0,1,12,12,11,1955,2132,35,43750,3708,2,1,87500,11,1,0,0,0,0,0,0,0,0,10,NA,NA,5250,0,NA,0,2,13,0,1,1,0
"20610",1,0,1,12,1,10,1966,1872,25,21000,3617,3,1,22750,4,4,0,0,1365,0,0,780,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,1,0
"20615",1,0,1,11,8,12,1934,1520,56,38500,1225,0,1,82250,26,3,0,8750,8750,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"20643",1,0,1,11,9,11,1957,2717,33,35875,765,2,1,58625,9,3,0,0,0,0,0,0,0,0,13,10,22750,35000,0,0,0,3,23,0,1,1,0
"20660",0,0,1,17,11,11,1962,1352,28,42000,602,0,1,163625,6,2,0,0,0,0,0,NA,0,0,16,17,120951.25,26250,0,0,0,4,4,1,0,NA,1
"20695",1,0,1,12,1,12,1946,2120,45,49000,5375,2,1,91000,21,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"20696",0,0,1,17,9,10,1949,887,41,24500,6120,3,1,131600,14,1,0,0,0,0,0,NA,0,0,17,NA,NA,0,0,NA,0,3,17,0,1,NA,1
"20700",1,0,1,15,10,11,1946,1976,43,87500,6420,3,1,123366.25,20,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"20703",1,0,1,17,2,11,1954,2372,37,70000,931,2,1,110705,14,1,0,0,0,0,0,0,0,0,17,NA,NA,63700,0,NA,0,1,20,0,1,1,0
"20704",0,0,1,12,1,8,1955,0,36,0,4863,4,1,41569.5,5,2,0,0,0,0,0,NA,0,0,8,7,0,0,0,0,0,2,14,0,0,NA,1
"20706",1,0,1,9,6,3,1957,688,34,9523.5,3784,3,1,22165.5,NA,4,0,0,6615,0,0,3780,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,1,0
"20708",0,0,1,13,1,11,1939,1837,53,29750,8625,0,NA,118548.5,25,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"20730",0,0,1,14,9,11,1956,160,34,262.5,8613,3,1,44712.5,7,3,0,0,0,0,0,NA,0,0,12,12,0,1225,0,0,0,3,42,0,0,NA,1
"20756",1,0,1,17,12,9,1953,2540,37,24500,6868,2,1,57050,13,1,0,0,0,0,0,0,0,0,2,8,0,420,0,0,0,1,31,0,1,1,0
"20761",0,0,1,8,7,10,1939,1000,51,15750,7993,0,1,75512.5,18,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,NA,1
"20767",1,NA,NA,7,10,11,1960,1766,31,NA,3284,0,0,29111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,0
"20769",0,0,1,12,3,10,1955,1280,36,3274.25,3577,2,1,80608.5,12,3,0,0,0,0,0,NA,0,0,12,16,104125,40250,0,0,0,3,19,0,1,NA,1
"20773",0,0,1,17,3,7,1955,1590,36,70787.5,6861,0,0,71837.5,12,3,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,2,22,0,1,1,0
"20788",1,0,1,12,4,9,1935,2232,56,45500,5815,1,1,63700,32,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"20791",1,0,1,11,1,10,1955,2920,36,96250,496,0,0,99225,12,1,0,0,0,0,0,0,0,0,12,12,113750,47320,0,0,0,1,20,0,1,1,0
"20801",1,0,1,11,11,10,1941,1552,49,49000,5769,1,1,86975,25,2,0,4550,4550,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"20829",0,0,1,12,6,11,1930,0,60,0,3683,0,1,203000,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"20835",1,0,1,10,2,10,1963,2568,28,31500,3427,2,1,54213.25,5,2,0,0,0,0,0,0,0,0,11,9,45500,0,0,0,0,2,13,0,1,1,0
"20852",1,1,0,17,12,4,1955,2278,35,44100,768,2,0,44100,11,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
