"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"67007",1,0,1,14,5,8,1955,2048,29,44200,1829,2,1,79825.203125,11,1,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"67038",0,0,1,12,5,11,1955,0,30,0,4249,4,1,61703.19921875,NA,2,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"67052",1,0,1,16,8,10,1945,2580,39,121550,6501,4,1,199463.546875,18,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"67090",0,0,1,11,2,11,1944,NA,41,NA,1953,0,0,112047,NA,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,11,12,96135,0,0,0,1,1,20,NA,NA,NA,0
"67121",0,0,1,14,5,11,1951,1777,33,29835,4420,2,NA,86075.078125,13,3,0.5,0,0,NA,NA,NA,NA,0,NA,12,12,70720,32045,0,0,0,1,37,0,1,NA,1
"67123",0,0,1,15,1,9,1930,0,54,0,3183,0,NA,29348.80078125,NA,4,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"67133",0,0,1,12,3,10,1930,1210,55,26520,1098,0,1,98345,35,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"67136",1,0,1,12,5,9,1931,2000,53,61880,1534,0,1,92820,35,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"67182",0,0,1,12,5,12,1956,50,28,643.109985351562,2566,3,NA,46105.01953125,6,2,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"67190",1,0,1,12,8,9,1929,3446,54,174590,6079,0,1,180557,36,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"67203",0,0,1,17,9,12,1953,940,31,9878.7001953125,5860,2,1,130390,13,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"67207",1,0,1,15,2,9,1956,3120,29,42122.6015625,3547,2,1,79560,7,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"67229",1,0,1,17,7,10,1949,2155,35,79560,2792,0,0,96135,17,2,0.200000002980232,0,0,0,0,0,0,0,0,12,12,54027.87109375,49769.19921875,0,0,0,3,42,0,1,1,0
"67242",1,0,1,17,5,11,1927,2490,57,134810,230,1,1,149214.78125,40,2,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"67252",0,0,1,16,7,9,1956,0,28,0,3547,2,1,79560,NA,2,1,0,0,NA,NA,NA,NA,0,NA,12,12,0,0,0,0,0,3,9,0,0,NA,1
"67262",1,0,1,9,6,10,1941,1920,43,NA,2870,0,NA,66145.296875,NA,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,0,NA,0,1,31,0,1,NA,0
"67273",1,0,1,12,9,10,1944,940,40,181220,3775,2,1,182767,22,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"67281",0,0,1,12,2,11,1960,2804,25,37570,3890,2,NA,95582.5,5,3,0.800000011920929,0,0,NA,NA,NA,NA,2652,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"67283",0,0,1,17,9,12,1949,1694,35,66300,318,0,0,72930,18,1,0.400000005960464,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,2,21,0,1,1,0
"67314",1,0,1,17,11,10,1937,800,60,3491.80004882812,2181,0,1,241696.65625,42,2,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,0,1,0
"67322",0,0,1,12,3,12,1949,1976,36,44200,3575,0,NA,110500,18,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"67331",0,0,1,12,2,10,1934,2000,51,18564,5344,0,NA,89284,20,2,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"67347",0,0,1,14,5,10,1955,1536,30,20044.69921875,4745,1,1,70096.78125,10,2,0.5,0,1838.71997070312,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"67358",1,0,1,17,2,13,1954,2337,31,53040,3134,2,1,120224,13,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"67380",0,0,1,10,8,7,1951,0,33,0,3504,2,1,61360.6484375,NA,3,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"67388",1,0,1,14,5,9,1931,1986,54,83980,5223,0,1,150280,36,4,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"67412",0,0,1,14,7,10,1938,1991,46,66300,4854,0,NA,107958.5,29,3,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,9,NA,NA,0,0,NA,0,1,20,0,1,NA,1
"67419",0,0,1,13,8,9,1938,2312,46,35360,1538,0,0,35360,29,4,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"67428",1,0,1,16,3,9,1950,2250,35,64090,3961,3,1,66189.5,17,2,0.800000011920929,0,0,0,0,0,0,0,0,12,11,NA,26520,0,0,0,2,40,0,1,1,0
"67472",0,0,1,12,4,10,1931,1670,54,8274.240234375,1513,0,1,35360,31,1,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,25,0,1,NA,1
"67519",0,0,1,12,4,10,1943,1712,42,19890,2234,2,1,44553.6015625,24,4,1,0,857.47998046875,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"67525",0,0,1,17,6,10,1947,1992,37,70720,6501,4,1,199463.546875,20,1,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"67529",0,0,1,14,10,9,1943,0,41,0,3486,1,1,55029,NA,1,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"67537",0,0,1,17,12,11,1958,1890,26,55250,2556,0,1,211055,8,1,0.200000002980232,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"67547",0,0,1,17,10,11,1954,96,30,1768,5735,2,1,109174,9,2,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"67555",0,0,1,13,4,10,1959,2204,26,22100,4050,1,NA,69173,10,1,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,12,12,53040,11050,0,0,0,3,9,0,1,NA,1
"67578",1,0,1,11,3,12,1955,3120,30,61880,235,3,1,61990.5,12,3,0.699999988079071,0,0,0,0,0,0,0,0,13,10,53040,15249,0,0,0,3,39,0,1,1,0
"67582",1,0,1,17,9,10,1944,1182,40,83980,3252,1,1,167960,16,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"67594",0,0,1,12,1,10,1949,1875,35,NA,207,0,0,93984.671875,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,9,12,0,38646.26953125,0,0,0,1,37,0,1,NA,0
"67614",0,0,1,10,6,9,1940,0,44,0,3151,0,NA,20150.779296875,NA,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,35,0,0,NA,1
"67618",1,0,1,16,3,13,1954,2286,31,50830,3395,2,1,108953,11,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"67622",1,0,1,10,7,10,1924,1904,60,44493.9296875,221,0,1,70165.2890625,NA,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,0,1,0
"67651",0,0,1,15,8,9,1941,852,43,17635.80078125,226,1,1,80828.5390625,22,3,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"67702",0,0,1,16,11,11,1950,2313,34,68510,1945,0,NA,173706,17,2,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"67733",1,0,1,12,12,9,1956,2467,28,49946,1285,4,1,51139.3984375,10,1,0.899999976158142,0,0,0,0,0,0,994.5,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"67739",0,1,0,11,3,5,1947,0,38,0,459,2,0,7293,NA,1,0.800000011920929,0,0,10952.759765625,0,0,1656,0,3300,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"67773",1,0,1,16,8,11,1957,490,27,NA,3581,2,1,38573.33984375,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,0
"67783",1,0,1,9,4,7,1958,2040,27,46410,2986,0,0,46410,9,2,0.200000002980232,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,2,13,0,1,1,0
"67785",0,0,0,12,12,7,1953,1944,31,28730,4718,1,NA,106080,13,1,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"67797",1,0,1,10,11,12,1954,1514,30,14807,3136,4,1,19686.6796875,12,3,1.5,0,2006.68005371094,7973.68017578125,0,0,2700,0,0,7,8,59670,23461.359375,0,0,0,4,5,0,1,1,0
"67809",1,0,1,12,8,9,1927,0,57,0,1008,0,1,197914.34375,NA,4,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,0
"67813",0,0,1,14,6,10,1957,1920,28,31470.400390625,6990,1,1,32917.94921875,10,4,NA,0,0,0,0,0,0,1326,0,12,15,NA,37570,0,NA,0,3,9,0,0,1,0
"67840",1,0,1,8,10,11,1926,2350,58,106080,11,0,1,128180,41,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"67878",1,0,1,12,12,12,1958,2100,26,66300,4529,0,1,89505,8,3,0.300000011920929,0,0,0,0,0,0,0,0,12,NA,NA,22100,0,NA,0,1,29,0,1,1,0
"67880",0,0,1,14,10,12,1954,980,30,10608,3149,0,0,12376,12,3,0.300000011920929,0,0,0,0,0,0,0,0,12,13,92820,38319.19140625,0,0,0,3,16,1,0,1,0
"67897",1,0,1,12,9,9,1950,2095,35,42211,3230,0,0,72930,17,5,0.200000002980232,0,6630,6630,0,0,0,0,0,13,12,30940,37570,0,0,0,2,48,0,1,1,0
"67900",0,1,0,16,2,10,1951,1823,34,46410,5323,2,1,97240,15,3,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,NA,12,0,0,0,0,0,1,37,0,1,NA,1
"67908",1,1,0,12,1,5,1950,2040,35,NA,3703,0,NA,33039.5,NA,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,0,3,3,0,1,NA,0
"67909",0,0,1,13,11,11,1957,2080,27,33150,7002,0,0,33150,9,1,0.300000011920929,0,0,0,0,0,0,0,0,12,14,101660,28811.76953125,0,0,0,4,46,0,1,1,0
"67928",0,0,1,12,11,8,1943,0,41,0,1014,0,1,84289.3984375,NA,3,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"67975",1,0,1,13,7,12,1941,2466,43,30349.9296875,2217,2,1,112175.1796875,25,2,0.400000005960464,0,0,0,0,0,0,0,0,12,8,14144,0,0,0,0,3,3,0,1,1,0
"68004",1,0,1,17,10,11,1951,2265,33,326319.75,6938,2,1,369070,15,2,0.300000011920929,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,21,0,1,1,0
"68013",1,0,1,14,6,10,1946,NA,37,NA,6990,1,NA,32917.94921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,0,NA
"68019",1,0,1,10,3,11,1942,2225,43,44200,1311,0,0,58679.921875,22,1,0.5,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,19,0,1,1,0
"68036",1,0,1,17,8,11,1952,3040,32,46410,4330,0,1,78256.1015625,14,3,0.300000011920929,0,0,0,0,0,0,0,0,12,12,64090,33150,0,0,0,3,42,0,1,1,0
"68039",0,1,0,8,1,10,1931,0,54,0,4633,0,1,97240,NA,5,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"68040",1,1,0,12,5,8,1952,2080,32,26520,3759,0,1,43758,15,1,0.5,0,0,0,0,0,0,0,0,3,9,26520,0,0,0,0,3,32,0,1,1,0
"68042",0,0,1,13,4,10,1927,2024,57,14928.5498046875,1428,0,0,18464.55078125,23,2,0.200000002980232,0,3315,3315,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"68043",1,0,1,12,5,8,1944,3000,40,83980,4188,1,1,117572,22,1,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"68051",0,0,1,13,11,13,1949,1808,35,48620,1434,2,0,78676,17,2,0.600000023841858,0,0,0,0,0,0,3978,0,12,NA,NA,NA,0,NA,0,4,5,0,1,1,0
"68072",1,1,0,12,1,10,1929,1404,56,54587,4619,1,1,83840.7734375,36,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"68091",0,0,1,12,2,11,1949,1880,36,64090,4592,3,NA,132710.5,NA,2,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"68097",1,0,1,12,6,9,1948,2255,37,26520,6927,0,0,44374.58984375,19,2,0.5,0,174.589996337891,174.589996337891,0,0,0,0,0,NA,10,39780,15470,0,0,0,3,45,0,1,1,0
"68116",0,0,1,12,7,11,1948,304,36,884,4967,2,1,86167.8984375,6,3,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,5,50,0,1,NA,1
"68156",0,0,1,11,10,11,1924,994,60,11363.8203125,3754,0,1,75674.8203125,NA,2,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"68162",1,0,1,12,9,10,1940,392,44,4420,6409,2,1,24310,26,4,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"68181",1,0,1,17,1,10,1960,1690,25,35565.53125,1884,0,0,43784.51953125,7,1,0.300000011920929,0,0,0,0,0,0,0,0,12,12,13812.5,0,0,0,0,4,5,0,1,1,0
"68182",0,0,1,12,11,10,1946,1012,38,8840,3893,4,NA,117828.359375,18,3,0.699999988079071,0,0,NA,NA,NA,NA,5304,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"68200",1,0,1,12,8,12,1954,1016,30,48620,3732,2,1,56987.05859375,12,2,0.800000011920929,2210,6157.06005859375,8367.0595703125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"68209",1,0,1,12,9,11,1939,1179,45,NA,6562,2,NA,52514.01953125,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,0,0,2,21,NA,NA,NA,0
"68223",0,0,1,15,5,13,1943,696,41,22100,3490,4,NA,253708,6,2,0.699999988079071,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"68226",1,0,1,14,8,10,1951,2618,33,67626,3250,2,1,74534.4609375,15,1,0.5,0,0,0,0,0,0,0,0,12,16,72930,0,0,0,0,2,48,0,1,1,0
"68233",0,0,1,13,4,8,1951,0,34,0,4072,3,NA,42321.5,NA,3,0.699999988079071,0,0,NA,NA,NA,NA,2099.5,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"68255",1,0,1,16,5,10,1926,2080,59,66300,6717,0,1,161330,NA,NA,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"68274",1,0,1,15,10,8,1946,1960,38,29916.76953125,1693,1,1,34703.62890625,20,3,0.699999988079071,0,0,0,0,0,0,0,0,NA,14,0,NA,NA,0,0,3,23,0,1,1,0
"68324",1,0,1,16,1,12,1950,2746,35,97240,1935,2,0,133705,17,2,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,6999.06982421875,0,NA,0,3,39,0,1,1,0
"68333",1,0,1,12,11,6,1953,2138,31,35360,5462,0,0,35470.5,13,3,NA,0,0,0,0,0,0,0,0,14,NA,NA,19890,0,NA,0,1,20,0,1,1,0
"68365",0,0,1,14,7,12,1956,1540,29,22100,189,0,1,62322,11,3,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,5,51,0,1,NA,1
"68394",0,0,1,12,11,13,1949,0,35,0,1127,2,NA,72598.5,5,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"68410",0,0,1,15,7,8,1946,2400,38,0,5159,1,1,25578.5390625,16,1,0.5,0,0,NA,NA,NA,NA,0,NA,16,12,19492.19921875,11271,0,0,0,2,26,0,1,NA,1
"68438",0,0,1,12,8,9,1931,0,53,0,4724,0,NA,64286.69140625,NA,4,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,NA,1
"68464",1,0,1,12,8,10,1957,2000,27,33150,4848,0,1,61902.1015625,9,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"68472",1,0,1,14,3,11,1955,2659,30,47515,2358,0,0,47515,12,3,0.5,0,0,0,0,0,0,0,0,12,12,99450,33150,0,0,0,2,13,0,1,1,0
"68480",1,0,1,14,12,10,1948,2820,36,106080,2314,2,1,150501,18,3,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"68536",1,0,1,16,1,10,1952,2750,33,110500,4185,2,1,110500,16,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"68651",1,0,1,12,12,10,1957,2500,27,NA,5655,0,NA,91107.25,NA,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,29614,0,NA,0,1,31,0,1,NA,0
"68653",1,0,1,12,8,8,1955,2084,29,47733.7890625,3480,0,1,92000.09375,11,1,0.5,0,0,0,0,0,0,0,0,12,12,48620,0,0,0,0,2,21,0,1,1,0
"68663",1,0,1,14,8,10,1948,2100,36,53040,4874,2,1,73372,18,1,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"68678",1,0,1,11,8,8,1956,1893,30,38012,5608,0,0,41990,12,2,0.400000005960464,0,3536,3536,0,0,0,0,0,9,11,0,14807,0,0,0,1,37,0,1,1,0
"68688",0,0,1,12,5,10,1928,0,57,0,4462,1,1,29614,NA,2,0.5,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"68722",0,0,1,16,9,10,1954,1440,30,55250,2959,2,1,148291,10,1,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"68728",1,0,1,17,10,10,1934,2390,50,70720,3366,0,1,127654.0234375,32,2,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"68729",1,0,1,16,3,10,1956,1904,29,0,5501,0,0,70675.796875,NA,NA,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"68734",0,0,1,11,7,6,1935,1992,49,28442.69921875,2153,0,1,70748.7265625,23,3,0.200000002980232,0,1387.88000488281,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"68738",0,1,0,15,9,8,1943,2000,41,NA,5303,1,NA,49592.3984375,NA,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3094,NA,NA,0,0,3,32,0,1,NA,0
"68793",1,0,1,12,12,8,1935,1945,49,48620,1319,0,1,125351.203125,31,2,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"68811",0,0,1,14,6,11,1937,1870,47,55250,1837,0,0,72930,27,1,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,4,4,0,1,1,0
"68830",0,1,0,11,3,5,1960,0,25,0,6288,3,0,11111.8798828125,NA,3,1,0,0,14798.16015625,0,10581.48046875,1908,0,0,8,NA,NA,0,0,NA,0,3,8,0,0,1,0
"68834",0,0,1,8,7,10,1931,0,53,0,1605,0,1,39780,NA,4,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"68861",1,0,1,14,8,8,1956,1308,28,68510,2102,0,0,76024,10,1,0.300000011920929,7514,0,7514,0,0,0,0,0,12,NA,NA,17680,0,NA,0,1,31,0,1,1,0
"68866",0,0,1,12,11,11,1932,0,52,0,352,0,1,72267,NA,4,0.300000011920929,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"68875",1,0,1,14,11,12,1948,2275,36,63736.3984375,1656,3,1,136571.375,18,2,1,0,0,0,0,0,0,0,0,12,NA,NA,5635.5,0,NA,0,2,48,0,1,1,0
"68925",0,0,1,13,11,9,1944,0,40,0,2576,3,1,127959,NA,5,0.800000011920929,0,0,NA,NA,NA,NA,0,NA,12,NA,NA,0,0,NA,0,1,29,0,0,NA,1
"68986",0,0,1,13,12,7,1942,0,42,0,2191,0,NA,119340,NA,2,0.200000002980232,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,0,NA,1
"68999",1,0,1,14,7,11,1952,2500,32,81770,6185,3,1,97240,14,2,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"69013",1,1,0,12,6,7,1959,2400,26,41990,6431,4,0,41990,8,2,0.899999976158142,0,0,0,0,0,0,0,0,11,NA,NA,21216,0,NA,0,2,13,0,1,1,0
"69015",0,0,1,10,8,12,1939,NA,42,NA,2984,0,NA,70012.796875,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,10,13,2333.76000976562,0,0,0,0,1,29,NA,NA,NA,0
"69037",1,1,0,12,11,8,1943,2064,41,15235.740234375,6453,0,1,56116.3203125,NA,3,0.300000011920929,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,3,42,0,0,1,0
"69040",1,0,1,16,2,10,1956,2125,29,61880,4530,3,1,66300,11,3,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"69050",1,0,1,12,3,10,1960,2192,25,54808,538,0,1,89063,7,2,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"69062",0,0,1,14,8,12,1959,3006,25,19923.150390625,3345,0,0,70720,8,2,0.5,0,0,0,0,0,0,0,0,NA,17,103671.1015625,NA,NA,0,0,4,4,0,1,1,0
"69065",0,0,1,17,2,12,1946,768,39,9945,3352,3,NA,47294,NA,1,1,0,0,NA,NA,NA,NA,5304,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"69114",0,0,0,12,9,5,1933,1216,51,15054.51953125,1813,1,NA,150280,33,2,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"69129",0,1,0,16,4,10,1949,2020,35,30940,1359,0,0,30940,14,3,0.200000002980232,0,0,0,0,0,0,0,0,16,NA,NA,0,0,NA,0,3,32,0,1,1,0
"69136",1,0,1,16,9,11,1932,1950,52,81770,2645,1,1,131119.296875,31,3,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"69156",0,0,1,12,6,13,1950,1560,34,5038.7998046875,3493,0,1,6983.60009765625,13,1,0.400000005960464,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"69157",1,0,1,17,1,10,1949,3084,36,77350,5215,2,1,77571,18,1,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,33150,0,NA,0,1,31,0,1,1,0
"69163",1,0,1,12,11,11,1943,2100,41,43095,1450,1,1,66454.703125,23,2,0.600000023841858,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,21,0,1,1,0
"69166",1,0,1,12,5,9,1942,1880,42,77350,2503,1,1,113903.3984375,24,1,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"69193",1,0,1,12,12,10,1956,1817,28,53040,3003,2,1,56134,10,2,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"69208",1,0,1,17,3,13,1955,2430,30,38675,5389,1,1,50597.94921875,12,1,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"69214",0,0,1,11,6,9,1927,1040,58,NA,7007,0,NA,34387.6015625,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,0,0,0,0,3,9,0,1,NA,0
"69260",0,0,1,16,4,13,1953,827,31,2652,2765,1,1,102988.2109375,13,1,0.600000023841858,0,0,NA,NA,NA,NA,0,NA,14,16,143650,0,0,0,0,2,48,0,1,NA,1
"69261",0,0,1,14,2,13,1948,2048,37,24310,3683,2,0,36465,9,2,0.400000005960464,0,0,0,0,0,0,12155,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"69278",1,0,1,12,5,10,1941,387,44,0,6019,3,1,22763,24,4,1,0,0,28730,0,22100,3000,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"69288",0,0,1,17,7,10,1940,1428,44,55250,159,0,0,55736.19921875,25,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"69320",1,0,1,15,9,11,1956,2205,28,31382,2502,0,1,66963,10,3,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
