"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","edu","hhchildren","married","fam_inc","works","age","state","f_edu","m_edu","f_inc_labor","m_inc_labor","region","state","study","head","wife"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,3,NA,1,0,6170194,0,12,19,NA,NA,NA,3,NA,25198.560546875,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1945,12,NA,1,0,5858172,0,7,39,NA,NA,NA,7,NA,25827.83984375,NA,NA,39,NA,5,NA,0,3,39,NA,NA,NA
1931,5,NA,0,1,297002,0,7,4,16758,1960,9,9,1,37620,NA,36,4,NA,NA,NA,NA,4,4,NA,0,1
1962,4,NA,1,0,2847176,1,0,10,NA,NA,NA,7,NA,32968.80078125,NA,NA,10,NA,NA,NA,NA,3,10,NA,NA,NA
1920,10,NA,0,1,544001,1,9,12,41040,1760,8,0,1,47332.80078125,1,47,12,NA,NA,NA,NA,2,12,0,1,0
1958,4,NA,0,1,573171,1,8,21,NA,NA,NA,2,NA,49590,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1904,9,NA,1,0,6183001,0,5,42,17784,1992,7,2,0,17784,1,59,42,NA,NA,NA,NA,3,42,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,3,NA,1,0,6857005,0,12,4,NA,NA,NA,4,NA,84809.15625,NA,5,4,NA,12,NA,26128.80078125,4,4,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,5,NA,NA,NA,2880174,0,11,6,NA,NA,NA,3,NA,82285.203125,NA,NA,6,NA,NA,NA,NA,1,6,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,7,2781001,0,1,2781004,0,11,24,NA,NA,NA,1,NA,20520,NA,15,24,12,10,17373.599609375,0,2,24,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,8,NA,0,1,2614002,0,10,46,19001.51953125,1500,12,1,1,85883.0390625,NA,57,46,NA,NA,NA,NA,4,46,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,6,1345001,0,1,1345006,0,8,12,NA,NA,NA,4,NA,54555.83984375,NA,6,12,12,12,43092,3283.19995117188,2,12,NA,0,0
1956,3,608001,0,1,608004,1,11,4,NA,NA,NA,6,NA,101232,NA,12,4,12,12,94392,0,4,4,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,10,NA,NA,NA,57176,1,10,39,NA,NA,NA,3,NA,64296,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1908,3,NA,0,1,2336001,1,11,37,37620,2000,12,0,1,60192,1,60,37,NA,NA,NA,NA,1,37,0,1,0
1960,7,NA,1,0,5821176,0,4,39,NA,NA,NA,5,NA,33516,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,8,NA,0,1,445171,1,12,3,NA,NA,NA,0,NA,16416,NA,NA,3,NA,NA,NA,NA,3,3,NA,NA,NA
1956,7,NA,1,0,5897004,0,12,37,NA,NA,NA,3,0,34719.83984375,NA,11,37,NA,NA,NA,NA,1,37,NA,0,0
1941,8,NA,0,1,922001,1,12,29,82080,2717,16,3,1,82216.796875,1,27,29,NA,NA,NA,NA,1,29,0,1,0
1963,3,NA,1,0,6413190,1,4,45,NA,NA,NA,3,NA,29754,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,10,NA,0,1,8367001,0,NA,31,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,5,NA,0,1,7635002,0,NA,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,12,NA,1,0,5940179,1,8,4,NA,NA,NA,2,NA,19836,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1904,12,NA,1,0,5162003,0,11,24,NA,NA,NA,0,NA,42312.23828125,NA,62,24,NA,NA,NA,NA,2,24,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,8,NA,0,1,1107178,1,8,20,NA,NA,NA,5,NA,40629.6015625,NA,NA,20,NA,NA,NA,NA,1,20,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,6,5715001,1,0,5715003,0,4,42,NA,NA,NA,2,NA,21751.19921875,NA,10,42,5,8,0,14938.5595703125,3,42,NA,0,0
1940,5,NA,0,1,1345002,0,8,12,3283.19995117188,640,12,4,1,54555.83984375,NA,27,12,NA,NA,NA,NA,2,12,NA,0,1
1953,4,2251001,0,1,2251003,0,13,14,NA,NA,NA,4,NA,68400,NA,15,14,17,16,68400,0,2,14,NA,0,0
1965,9,NA,0,1,2492171,0,11,37,NA,NA,NA,2,NA,41724,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
1921,5,NA,0,1,2643002,0,11,20,0,0,14,0,1,109234.796875,NA,47,20,NA,NA,NA,NA,1,20,NA,0,1
1942,8,NA,1,0,5853179,1,6,9,NA,NA,NA,9,1,38591.28125,NA,NA,9,NA,NA,NA,NA,3,9,NA,NA,NA
1949,1,NA,0,0,3203001,0,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,5,6262001,1,0,6262002,1,10,12,NA,NA,NA,7,NA,83448,NA,16,12,8,12,59508,23940,2,12,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,12,NA,0,1,6381179,1,3,4,NA,NA,NA,6,NA,61560,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2,NA,1,0,2763178,0,NA,17,NA,NA,NA,1,NA,14418.7197265625,NA,NA,17,NA,NA,NA,NA,3,17,NA,NA,NA
1964,7,1581001,0,1,1581003,1,11,34,NA,NA,NA,2,0,96033.6015625,NA,3,34,12,13,47551.6796875,10260,2,34,NA,0,0
1956,12,NA,0,1,1758176,0,9,21,NA,NA,NA,3,NA,61464.23828125,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,8,NA,0,1,5175001,1,4,47,3420,0,3,3,1,23392.80078125,0,44,47,NA,NA,NA,NA,3,47,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,2,NA,NA,NA,1107174,0,8,20,NA,NA,NA,5,NA,40629.6015625,NA,NA,20,NA,NA,NA,NA,1,20,NA,NA,NA
1933,6,NA,0,1,5204002,0,10,20,0,0,9,6,1,51300,NA,30,20,NA,NA,NA,NA,1,20,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,1,NA,1,0,5287172,1,6,32,NA,NA,NA,6,NA,3488.39990234375,NA,NA,32,NA,NA,NA,NA,3,32,NA,NA,NA
1953,8,NA,0,1,5972171,1,8,42,NA,NA,NA,6,NA,30697.919921875,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1932,9,NA,0,1,1950001,1,10,31,116280,2103,17,0,1,143640,1,35,31,NA,NA,NA,NA,1,31,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,11,NA,0,0,7524002,0,NA,30,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,2,NA,0,1,607175,1,11,39,NA,NA,NA,4,NA,100137.6015625,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1935,4,NA,0,1,8398002,0,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,6,NA,0,1,1431170,0,10,45,NA,NA,NA,2,NA,33516,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
1967,10,NA,1,0,7214003,1,NA,9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,2,NA,1,0,5680002,0,4,10,NA,1560,7,3,0,17291.51953125,NA,26,10,NA,7,NA,0,3,10,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,2,835001,0,1,835006,0,9,34,NA,NA,NA,4,NA,87497.28125,NA,3,34,16,12,75240,12257.2802734375,2,34,NA,0,0
1962,11,1905001,0,1,1905005,1,9,24,NA,NA,NA,3,NA,93024,NA,5,24,17,12,60192,7524,2,24,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,9,NA,0,1,657176,1,8,31,NA,NA,NA,3,NA,71156.5234375,NA,NA,31,NA,NA,NA,NA,1,31,NA,NA,NA
1933,9,NA,0,1,1411001,1,9,29,43776,2504,12,9,1,44029.078125,1,35,29,NA,NA,NA,NA,1,29,0,1,0
1963,6,NA,0,1,2501171,0,11,13,NA,NA,NA,4,0,35499.6015625,NA,NA,13,NA,NA,NA,NA,2,13,NA,NA,NA
1928,9,NA,0,1,1210002,0,11,31,0,0,12,2,1,82080,NA,39,31,NA,NA,NA,NA,1,31,NA,0,1
1956,4,5764001,0,0,5764005,1,8,31,NA,NA,NA,7,NA,40581.71875,NA,12,31,11,4,0,0,1,31,NA,0,0
1961,6,5784001,1,0,5784004,1,10,24,NA,NA,NA,3,NA,45828,NA,7,24,8,9,45828,0,2,24,NA,0,0
1967,1,1121001,0,1,1121003,1,8,24,NA,NA,NA,1,NA,51300,NA,1,24,12,12,51300,0,2,24,NA,0,0
1963,10,6387001,0,1,6387004,1,9,37,NA,NA,NA,3,NA,45828,NA,4,37,12,12,45828,0,1,37,NA,0,0
1938,5,NA,NA,NA,5293002,0,10,32,3693.60009765625,360,11,8,NA,34268.3984375,NA,31,32,NA,NA,NA,NA,3,32,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,2,NA,0,1,9072001,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,6,NA,1,0,5063172,1,11,21,NA,NA,NA,4,NA,76197.6015625,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,2,NA,0,1,2062002,0,10,12,0,0,12,3,1,85048.5625,NA,39,12,NA,NA,NA,NA,2,12,NA,0,1
1960,2,NA,0,1,2246177,1,12,45,NA,NA,NA,3,NA,122230.796875,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,9,NA,1,0,1510175,0,8,34,NA,NA,NA,3,NA,46512,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
1967,5,NA,1,0,5219175,0,9,9,NA,NA,NA,5,NA,50068.80078125,NA,NA,9,NA,NA,NA,NA,3,9,NA,NA,NA
1918,8,NA,1,0,5577001,1,2,39,20520,2244,3,1,1,21751.19921875,1,50,39,NA,NA,NA,NA,3,39,0,1,0
1935,4,NA,0,0,587001,1,9,4,44802,2010,NA,0,1,80199,1,33,4,NA,NA,NA,NA,4,4,0,1,0
1960,3,NA,0,1,46171,1,5,41,NA,NA,NA,1,NA,12654,NA,NA,41,NA,NA,NA,NA,3,41,NA,NA,NA
1952,4,1697001,0,1,1697004,1,9,13,NA,NA,NA,4,NA,55233,NA,16,13,8,9,54720,0,2,13,NA,0,0
1956,4,NA,0,1,647176,0,10,23,NA,NA,NA,2,NA,34131.6015625,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1955,1,NA,NA,NA,6436189,1,8,39,NA,NA,NA,8,0,18844.19921875,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1897,11,NA,0,1,737005,0,11,31,NA,NA,6,2,NA,73188,NA,70,31,NA,NA,NA,NA,1,31,NA,0,0
1914,10,NA,NA,NA,1038170,0,9,21,NA,NA,NA,0,NA,58824,NA,NA,21,NA,NA,NA,NA,2,21,NA,NA,NA
1944,4,NA,0,1,6641002,0,11,4,51300,2040,16,0,1,71785.796875,NA,24,4,NA,NA,NA,NA,4,4,NA,0,1
1950,10,NA,1,0,5646173,0,9,37,NA,NA,NA,6,NA,21033,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,9,NA,1,0,5943001,1,7,37,21888,1845,10,2,1,25513.19921875,1,32,37,NA,NA,NA,NA,1,37,0,1,0
1957,4,2704228,0,1,2704004,1,10,34,NA,NA,NA,3,NA,75240,NA,11,34,NA,12,NA,34200,2,34,NA,0,0
1909,4,NA,0,1,1267001,1,4,42,72025.203125,3060,4,0,1,123120,1,59,42,NA,NA,NA,NA,3,42,0,1,0
1952,9,NA,0,1,1166174,0,8,37,NA,NA,NA,6,NA,68126.3984375,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,4,NA,1,0,5273002,0,NA,45,NA,480,10,3,NA,29548.80078125,NA,19,45,NA,NA,NA,NA,3,45,NA,0,0
1960,1,NA,1,0,6674170,0,6,8,NA,NA,NA,3,NA,54172.80078125,NA,NA,8,NA,NA,NA,NA,3,8,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,7,687001,0,1,687005,1,5,16,NA,NA,NA,3,NA,58550.3984375,NA,1,16,13,11,37319.0390625,0,3,16,NA,0,0
1948,12,NA,1,0,6737174,1,6,1,NA,NA,NA,0,NA,6894.72021484375,NA,NA,1,NA,NA,NA,NA,3,1,NA,NA,NA
1962,11,NA,0,1,1845171,0,12,6,NA,NA,NA,3,NA,58140,NA,NA,6,NA,NA,NA,NA,1,6,NA,NA,NA
1957,10,1192001,0,1,1192003,0,10,18,NA,NA,NA,4,NA,65664,NA,10,18,12,9,65664,0,1,18,NA,0,0
1917,7,NA,1,0,5017002,0,5,34,0,0,11,0,1,28728,NA,39,34,NA,NA,NA,NA,2,34,NA,0,1
1952,1,5030001,1,0,5030004,1,8,4,NA,680,NA,7,NA,58482,NA,15,4,10,9,35568,1026,4,4,NA,0,0
1928,2,NA,0,1,2137002,0,10,10,24624,2000,11,2,1,108072,NA,40,10,NA,NA,NA,NA,3,10,NA,0,1
1949,2,NA,0,1,2302232,0,8,3,NA,NA,NA,8,NA,25479,NA,NA,3,NA,NA,NA,NA,3,3,NA,NA,NA
1919,10,NA,0,1,1991001,1,12,6,150480,2336,17,0,1,150480,1,48,6,NA,NA,NA,NA,1,6,0,1,0
1937,12,NA,0,1,1418172,0,10,34,NA,NA,NA,0,NA,89850.2421875,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,5,NA,0,1,1439001,0,11,9,0,0,13,0,0,20273.759765625,0,68,9,NA,NA,NA,NA,3,9,0,1,0
1962,5,NA,0,1,1530172,1,12,45,NA,NA,NA,0,NA,83379.6015625,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
1932,8,NA,0,1,198170,1,12,12,NA,NA,NA,2,NA,55267.19921875,NA,NA,12,NA,NA,NA,NA,2,12,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,11,2411001,0,1,2411004,0,10,34,NA,NA,NA,2,NA,42914.16015625,NA,1,34,8,12,41231.51953125,0,2,34,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,2,5172001,0,1,5172003,1,7,32,NA,NA,NA,2,NA,11983.6796875,NA,4,32,4,NA,0,NA,3,32,NA,0,0
1957,3,NA,0,1,2678174,1,8,14,NA,NA,NA,4,NA,43180.921875,NA,NA,14,NA,NA,NA,NA,2,14,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,12,NA,0,1,1105002,1,8,24,NA,351,NA,0,NA,16217.6396484375,NA,18,24,NA,NA,NA,0,2,24,NA,0,0
1936,11,NA,0,1,2129171,1,11,45,NA,NA,NA,5,1,83448,NA,NA,45,NA,NA,NA,NA,3,45,NA,NA,NA
1951,12,2486001,0,1,2486004,0,9,21,NA,NA,NA,2,NA,90288,NA,16,21,8,12,80712,1368,2,21,NA,0,0
1955,7,6300001,1,0,6300004,1,7,37,NA,NA,NA,4,0,46683,NA,12,37,12,12,34200,12483,1,37,NA,0,0
1968,9,NA,1,0,5392030,0,10,19,NA,NA,NA,1,NA,11641.6796875,NA,NA,19,NA,NA,NA,NA,3,19,NA,NA,NA
1958,3,NA,1,0,6178177,1,10,42,NA,NA,NA,3,NA,27387.359375,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
1964,11,NA,1,0,5493008,1,8,12,NA,NA,NA,7,NA,31190.400390625,NA,3,12,NA,NA,NA,0,2,12,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,11,NA,0,1,2523001,0,13,23,0,0,15,0,0,14446.080078125,0,70,23,NA,NA,NA,NA,3,23,0,1,0
1965,4,NA,0,1,2569176,1,12,34,NA,NA,NA,3,NA,97128,NA,NA,34,NA,NA,NA,NA,2,34,NA,NA,NA
1946,11,NA,1,0,6738172,1,8,1,NA,NA,NA,3,NA,21204,NA,NA,1,NA,NA,NA,NA,3,1,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,10,NA,0,1,6392179,1,10,2,NA,NA,NA,5,NA,51984,NA,NA,2,NA,NA,NA,NA,4,2,NA,NA,NA
1911,3,NA,0,1,2241002,0,12,12,0,0,14,0,1,102798.359375,NA,57,12,NA,NA,NA,NA,2,12,NA,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,8,NA,1,0,6589177,0,8,23,NA,NA,NA,5,NA,23447.51953125,NA,NA,23,NA,NA,NA,NA,3,23,NA,NA,NA
1945,4,NA,0,0,7467002,0,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,12,NA,0,1,409174,0,10,42,NA,NA,NA,2,NA,34200,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,2,NA,0,1,4172,1,10,41,NA,NA,NA,6,NA,44008.55859375,NA,NA,41,NA,NA,NA,NA,3,41,NA,NA,NA
1925,2,NA,0,1,321001,1,12,21,82080,2100,16,2,1,106362,1,43,21,NA,NA,NA,NA,2,21,0,1,0
1934,1,NA,1,0,6864174,1,9,42,NA,NA,NA,2,1,10260,NA,NA,42,NA,NA,NA,NA,3,42,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,11,NA,1,0,5267001,0,7,42,11970,3600,8,0,0,15526.7998046875,1,60,42,NA,NA,NA,NA,3,42,0,1,0
1962,11,7627001,0,0,7627004,1,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,7,NA,0,1,2540003,1,8,20,NA,2080,11,1,NA,99180,NA,20,20,NA,5,NA,34200,1,20,NA,0,0
1960,9,NA,1,0,6418177,1,10,4,NA,NA,NA,6,NA,34405.19921875,NA,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA
1945,4,NA,0,1,1501001,1,8,4,25034.400390625,2632,13,0,1,30034.439453125,1,23,4,NA,NA,NA,NA,4,4,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,2,NA,1,0,6112004,1,9,1,NA,NA,NA,3,NA,12996,NA,12,1,NA,NA,NA,NA,3,1,NA,0,0
1959,1,2880001,0,1,2880003,1,11,6,NA,NA,NA,3,0,82285.203125,NA,9,6,17,15,82080,0,1,6,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,7,NA,0,1,5383002,1,12,19,NA,NA,NA,4,NA,17400.9609375,NA,12,19,NA,11,NA,0,3,19,NA,0,0
1937,1,NA,0,1,6014170,1,10,37,NA,NA,NA,3,1,46101.6015625,NA,NA,37,NA,NA,NA,NA,1,37,NA,NA,NA
1926,7,NA,0,1,6550001,1,11,23,22743,3809,12,4,1,22743,1,41,23,NA,NA,NA,NA,3,23,0,1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,2,NA,0,1,1179175,1,11,16,NA,NA,NA,1,NA,80712,NA,NA,16,NA,NA,NA,NA,3,16,NA,NA,NA
1912,8,NA,0,1,1106002,0,7,24,15362.6396484375,2080,12,0,NA,22585.6796875,NA,58,24,NA,NA,NA,NA,2,24,NA,0,1
1925,3,NA,0,1,263001,1,9,37,80712,2530,12,2,1,118010.5234375,1,43,37,NA,NA,NA,NA,1,37,0,1,0
1941,10,NA,1,0,6072001,1,9,32,45034.55859375,2416,12,2,1,51874.55859375,1,26,32,NA,NA,NA,NA,3,32,0,1,0
1964,9,NA,1,0,5926174,0,6,39,NA,NA,NA,5,NA,31464,NA,NA,39,NA,NA,NA,NA,3,39,NA,NA,NA
1928,10,NA,0,1,2799001,1,13,14,171000,2450,17,3,1,171000,1,40,14,NA,NA,NA,NA,2,14,0,1,0
1943,12,2181001,1,0,2181003,0,5,8,NA,NA,11,3,NA,44391.6015625,NA,24,8,4,8,35841.6015625,8550,3,8,NA,0,0
